,qtd_filhos,idade,tempo_emprego,possui_celular,possui_fone_comercial,possui_fone,possui_email,qt_pessoas_residencia,mau,sexo_M,posse_de_veiculo_Y,posse_de_imovel_Y,tipo_renda_Commercial associate,tipo_renda_Pensioner,tipo_renda_State servant,tipo_renda_Student,tipo_renda_Working,educacao_Academic degree,educacao_Higher education,educacao_Incomplete higher,educacao_Lower secondary,educacao_Secondary / secondary special,estado_civil_Civil marriage,estado_civil_Married,estado_civil_Separated,estado_civil_Single / not married,estado_civil_Widow,tipo_residencia_Co-op apartment,tipo_residencia_House / apartment,tipo_residencia_Municipal apartment,tipo_residencia_Office apartment,tipo_residencia_Rented apartment,tipo_residencia_With parents
3093,1,36.25479452054795,7.473972602739726,1,0,0,0,3.0,False,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
3094,0,54.43013698630137,1.9726027397260275,1,0,0,1,1.0,False,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
3095,0,50.14794520547945,0.4684931506849315,1,1,0,0,1.0,False,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
3096,0,25.065753424657533,3.334246575342466,1,0,0,1,1.0,False,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
3097,0,61.61917808219178,-1000.6657534246576,1,0,0,0,2.0,False,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3098,2,37.24109589041096,6.975342465753425,1,1,0,0,4.0,False,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
3099,0,45.31780821917808,2.9726027397260277,1,0,1,0,2.0,False,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3100,0,39.53972602739726,12.30958904109589,1,1,0,1,2.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3101,0,64.0958904109589,0.4136986301369863,1,0,1,0,2.0,False,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3102,0,44.50410958904109,22.48219178082192,1,0,0,0,2.0,False,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3103,0,25.013698630136982,3.808219178082192,1,0,1,0,1.0,False,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
3104,2,47.271232876712325,25.016438356164382,1,0,1,0,4.0,False,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3105,0,50.02191780821918,1.7205479452054795,1,1,1,0,1.0,False,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
3106,0,32.775342465753425,10.252054794520548,1,0,0,1,2.0,False,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3107,0,63.92876712328767,-1000.6657534246576,1,0,0,0,2.0,False,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3108,0,56.26301369863014,-1000.6657534246576,1,0,0,0,1.0,False,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
3109,0,56.26301369863014,-1000.6657534246576,1,0,0,0,1.0,True,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
3110,0,60.37534246575343,-1000.6657534246576,1,0,0,0,2.0,False,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3111,0,62.68493150684932,-1000.6657534246576,1,0,0,0,2.0,False,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3112,1,35.19178082191781,3.5013698630136987,1,0,0,0,3.0,False,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3113,0,28.73972602739726,9.838356164383562,1,0,0,0,2.0,False,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3114,0,62.83835616438356,-1000.6657534246576,1,0,0,0,2.0,False,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3115,0,29.942465753424656,9.09041095890411,1,0,1,0,2.0,False,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3116,2,35.23287671232877,12.75890410958904,1,1,1,0,4.0,False,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3117,0,59.821917808219176,1.8054794520547943,1,0,1,0,2.0,False,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3118,1,49.1945205479452,25.65205479452055,1,0,0,0,3.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3119,0,61.942465753424656,-1000.6657534246576,1,0,0,0,1.0,False,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
3120,0,35.68219178082192,6.002739726027397,1,0,0,0,2.0,False,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
3121,1,51.57260273972603,2.3013698630136985,1,0,0,0,3.0,False,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3122,0,49.21643835616438,18.065753424657533,1,0,0,1,2.0,False,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3123,0,60.44383561643836,-1000.6657534246576,1,0,1,0,1.0,False,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
3124,0,58.02739726027397,7.473972602739726,1,0,0,0,2.0,False,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3125,0,51.55068493150685,31.49041095890411,1,0,0,0,2.0,False,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3126,0,26.846575342465755,5.416438356164384,1,1,0,1,1.0,False,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3127,1,35.41095890410959,4.638356164383562,1,0,0,1,3.0,False,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3128,1,51.91232876712328,-1000.6657534246576,1,0,0,0,3.0,False,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3129,0,49.00547945205479,1.5534246575342463,1,1,0,0,2.0,False,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3130,0,40.89315068493151,2.1616438356164385,1,0,0,0,2.0,False,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3131,0,60.895890410958906,-1000.6657534246576,1,0,0,1,1.0,False,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
3132,0,53.86849315068493,31.93972602739726,1,0,0,0,1.0,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
3133,0,42.50684931506849,6.808219178082192,1,0,0,1,2.0,False,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3134,1,31.312328767123287,8.67123287671233,1,1,0,0,3.0,False,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3135,1,45.42739726027397,19.065753424657533,1,0,0,0,3.0,False,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3136,1,48.80821917808219,2.5534246575342467,1,0,0,0,3.0,False,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3137,0,62.8,-1000.6657534246576,1,0,1,0,1.0,False,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
3138,0,54.68767123287671,-1000.6657534246576,1,0,0,0,2.0,False,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3139,0,56.26849315068493,-1000.6657534246576,1,0,0,0,1.0,False,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3140,0,48.50958904109589,8.336986301369864,1,0,1,0,2.0,False,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
3141,0,51.36986301369863,1.4684931506849317,1,0,0,0,2.0,False,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3142,0,48.71780821917808,6.583561643835616,1,0,0,1,2.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3143,0,52.293150684931504,12.147945205479452,1,0,1,0,2.0,False,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3144,1,27.794520547945204,3.084931506849315,1,0,0,0,3.0,False,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3145,1,34.397260273972606,7.586301369863014,1,0,0,0,2.0,False,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3146,1,28.186301369863013,7.167123287671233,1,1,1,0,3.0,False,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
3147,1,25.183561643835617,3.5835616438356164,1,0,1,0,3.0,False,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3148,0,60.58082191780822,23.263013698630136,1,0,0,0,2.0,False,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3149,1,55.62191780821918,2.665753424657534,1,0,0,0,3.0,False,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3150,0,63.94794520547945,14.895890410958904,1,0,0,0,1.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
3151,0,27.457534246575342,1.6657534246575345,1,1,0,1,2.0,False,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
3152,1,42.93424657534246,0.6356164383561644,1,0,0,1,2.0,False,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3153,2,34.04931506849315,3.835616438356164,1,0,0,0,4.0,False,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3154,2,41.013698630136986,19.67945205479452,1,0,0,1,4.0,False,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3155,0,51.44657534246576,4.890410958904109,1,0,0,0,2.0,False,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
3156,1,36.36438356164384,2.8054794520547945,1,0,0,0,3.0,False,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
3157,0,48.88767123287671,3.0,1,0,0,0,1.0,False,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
3158,2,37.16986301369863,3.219178082191781,1,0,0,0,4.0,False,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3159,0,58.56712328767123,1.5808219178082192,1,0,0,1,2.0,False,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3160,1,32.50684931506849,10.67123287671233,1,0,1,0,3.0,False,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3161,0,63.66849315068493,-1000.6657534246576,1,0,0,0,2.0,False,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3162,0,51.24657534246575,14.643835616438356,1,0,0,0,2.0,False,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3163,1,48.06301369863014,7.810958904109589,1,0,1,0,3.0,False,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3164,0,46.6054794520548,2.468493150684932,1,0,0,0,2.0,False,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
3165,0,58.93424657534246,-1000.6657534246576,1,0,1,0,2.0,False,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3166,0,36.93972602739726,4.975342465753425,1,1,1,0,2.0,False,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3167,0,62.30958904109589,-1000.6657534246576,1,0,0,0,1.0,False,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
3168,0,46.10958904109589,9.473972602739726,1,0,0,0,2.0,False,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3169,0,49.67945205479453,9.838356164383562,1,0,1,1,1.0,False,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
3170,0,60.57808219178082,10.558904109589042,1,0,0,0,2.0,False,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3171,0,43.2958904109589,24.736986301369864,1,0,1,0,2.0,False,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3172,0,54.83013698630137,20.931506849315067,1,0,0,1,1.0,False,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3173,2,47.30958904109589,7.057534246575343,1,0,0,0,4.0,False,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3174,2,33.44931506849315,2.3013698630136985,1,0,1,1,4.0,False,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
3175,0,53.0958904109589,13.75890410958904,1,1,1,0,2.0,False,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3176,0,63.26849315068493,1.8054794520547943,1,1,0,0,2.0,False,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3177,0,42.2958904109589,9.252054794520548,1,0,0,0,2.0,False,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3178,1,31.805479452054797,6.835616438356165,1,0,0,0,3.0,False,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3179,0,48.25753424657534,11.558904109589042,1,0,0,0,2.0,False,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3180,0,47.02465753424657,25.65205479452055,1,0,0,0,2.0,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
3181,0,44.90684931506849,4.3863013698630136,1,0,0,0,2.0,False,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3182,1,54.76712328767123,28.73972602739726,1,0,0,0,3.0,False,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3183,0,50.00547945205479,4.8054794520547945,1,0,0,0,1.0,False,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
3184,1,41.32876712328767,0.96986301369863,1,0,0,0,3.0,False,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3185,0,62.463013698630135,-1000.6657534246576,1,0,0,0,2.0,False,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3186,0,59.5013698630137,-1000.6657534246576,1,0,0,1,2.0,False,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3187,0,53.69041095890411,2.7205479452054795,1,0,1,0,2.0,False,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3188,1,29.767123287671232,4.057534246575343,1,0,0,0,3.0,False,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3189,0,55.18356164383562,8.473972602739726,1,0,1,1,1.0,False,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3190,0,46.78082191780822,8.06027397260274,1,0,0,0,2.0,False,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3191,0,50.51780821917808,7.556164383561644,1,0,0,0,2.0,False,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3192,0,56.0027397260274,-1000.6657534246576,1,0,0,0,1.0,False,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
3193,0,53.602739726027394,8.893150684931507,1,0,0,0,2.0,False,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3194,2,36.42465753424658,6.723287671232876,1,0,0,1,4.0,False,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3195,3,35.50684931506849,5.553424657534246,1,0,1,0,5.0,False,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3196,0,59.55342465753424,-1000.6657534246576,1,0,0,0,2.0,False,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3197,0,51.0027397260274,0.8027397260273973,1,0,0,1,1.0,False,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
3198,0,51.18630136986302,9.808219178082192,1,0,0,0,1.0,False,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
3199,0,44.583561643835615,6.471232876712329,1,1,0,0,2.0,False,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
3200,0,44.602739726027394,8.389041095890411,1,0,1,1,2.0,False,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3201,0,61.73972602739726,14.97808219178082,1,0,1,0,2.0,False,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3202,0,61.73972602739726,14.97808219178082,1,0,1,0,2.0,True,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3203,1,37.41643835616439,11.224657534246576,1,0,0,0,2.0,False,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3204,1,31.65753424657534,11.224657534246576,1,0,0,0,2.0,False,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
3205,1,38.04109589041096,0.6356164383561644,1,0,0,0,3.0,False,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3206,0,43.92328767123288,14.810958904109588,1,0,0,1,2.0,False,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3207,0,30.87123287671233,6.972602739726027,1,1,1,0,2.0,False,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3208,0,54.96712328767124,8.389041095890411,1,1,1,0,2.0,False,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3209,1,34.893150684931506,0.3013698630136986,1,0,0,0,3.0,False,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
3210,0,36.83561643835616,7.473972602739726,1,0,1,0,1.0,False,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
3211,2,52.12602739726027,7.893150684931506,1,0,0,0,4.0,False,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3212,2,44.602739726027394,1.3013698630136987,1,0,0,0,4.0,False,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3213,2,34.61917808219178,14.643835616438356,1,0,0,0,4.0,False,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3214,0,43.98082191780822,5.219178082191781,1,0,0,0,1.0,False,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
3215,0,42.057534246575344,1.5506849315068494,1,0,0,0,2.0,False,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3216,0,53.81917808219178,1.4684931506849317,1,1,0,0,2.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3217,0,36.6986301369863,1.1315068493150684,1,0,0,0,1.0,False,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
3218,1,26.435616438356163,0.3835616438356164,1,0,0,0,2.0,False,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
3219,0,50.26849315068493,10.556164383561644,1,0,0,0,2.0,False,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3220,1,44.72054794520548,14.97808219178082,1,0,0,0,3.0,False,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
3221,0,27.673972602739727,1.3835616438356164,1,1,1,0,2.0,False,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3222,0,57.07123287671233,6.638356164383562,1,0,0,0,2.0,False,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3223,1,39.153424657534245,12.895890410958904,1,0,0,0,3.0,False,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
3224,1,38.586301369863016,8.893150684931507,1,0,0,0,3.0,False,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3225,0,53.25479452054795,14.558904109589042,1,0,0,0,2.0,False,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3226,1,33.07671232876712,3.8904109589041096,1,0,0,0,2.0,False,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
3227,1,34.69041095890411,3.723287671232877,1,1,1,1,3.0,False,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3228,1,38.4986301369863,0.3835616438356164,1,0,1,1,2.0,False,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3229,0,58.47671232876712,-1000.6657534246576,1,0,1,1,1.0,False,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3230,0,60.24657534246575,-1000.6657534246576,1,0,0,0,2.0,False,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
3231,0,27.057534246575344,4.304109589041096,1,0,0,0,2.0,False,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3232,1,34.3013698630137,14.643835616438356,1,0,0,0,3.0,False,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3233,1,33.00547945205479,13.13972602739726,1,0,0,0,3.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3234,0,52.24657534246575,28.73972602739726,1,0,0,0,2.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3235,0,30.876712328767123,2.3835616438356166,1,0,0,0,2.0,False,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3236,0,51.56164383561644,8.726027397260275,1,0,1,0,2.0,False,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3237,1,27.876712328767123,5.3863013698630136,1,0,1,0,3.0,False,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3238,0,61.31232876712329,-1000.6657534246576,1,0,0,0,1.0,False,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
3239,1,41.50684931506849,1.96986301369863,1,0,0,0,3.0,False,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3240,1,59.35616438356164,11.895890410958904,1,0,0,0,3.0,False,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3241,1,50.1945205479452,0.3013698630136986,1,0,1,0,3.0,False,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3242,0,43.49315068493151,7.556164383561644,1,1,1,0,2.0,False,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3243,0,33.863013698630134,1.0547945205479452,1,0,0,1,1.0,False,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
3244,0,54.25753424657534,8.893150684931507,1,0,0,0,1.0,False,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
3245,0,53.01643835616439,2.802739726027397,1,0,0,0,2.0,False,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3246,1,48.983561643835614,-1000.6657534246576,1,0,0,0,3.0,False,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3247,0,33.942465753424656,5.134246575342465,1,0,0,0,1.0,False,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3248,0,50.87945205479452,8.136986301369863,1,0,0,0,2.0,False,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3249,1,43.73698630136986,1.0547945205479452,1,0,0,0,3.0,False,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
3250,3,33.895890410958906,8.893150684931507,1,0,0,0,5.0,False,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3251,1,37.46027397260274,7.306849315068493,1,0,0,0,3.0,False,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3252,1,41.79726027397261,23.736986301369864,1,0,0,0,3.0,False,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3253,2,43.32054794520548,1.8027397260273967,1,0,1,0,4.0,False,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3254,0,41.09041095890411,4.134246575342465,1,0,0,0,2.0,False,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
3255,0,27.024657534246572,5.723287671232876,1,0,0,1,2.0,False,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
