,Adj Close,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
2021-11-02,63226.40234375,4584.798828125,1.0008150339126587,63226.40234375,4584.798828125,1.0008150339126587,64242.79296875,4599.9482421875,1.0014100074768066,60673.0546875,4288.6865234375,0.9999160170555115,60963.25390625,4322.5009765625,1.0003689527511597,37746665647,20794448222,149878312204
2021-11-03,62970.046875,4607.19384765625,1.0006779432296753,62970.046875,4607.19384765625,1.0006779432296753,63516.9375,4664.91015625,1.0014270544052124,61184.23828125,4462.97607421875,1.0002570152282715,63254.3359375,4589.6845703125,1.0008219480514526,36124731509,21220463155,89436836448
2021-11-04,61452.23046875,4537.32421875,1.0008569955825806,61452.23046875,4537.32421875,1.0008569955825806,63123.2890625,4606.51611328125,1.0012840032577515,60799.6640625,4426.62255859375,1.0004969835281372,62941.8046875,4604.6787109375,1.000648021697998,32615846901,18415244464,87280485610
2021-11-05,61125.67578125,4486.2431640625,1.0015530586242676,61125.67578125,4486.2431640625,1.0015530586242676,62541.46875,4570.89599609375,1.0018980503082275,60844.609375,4447.4873046875,1.000702977180481,61460.078125,4537.42333984375,1.0009750127792358,30605102446,15086003586,76677676369
2021-11-06,61527.48046875,4521.5810546875,1.0014539957046509,61527.48046875,4521.5810546875,1.0014539957046509,61590.68359375,4530.9970703125,1.0016679763793945,60163.78125,4334.9736328125,1.0006150007247925,61068.875,4482.64794921875,1.0015449523925781,29094934221,14429076700,65151095549
2021-11-07,63326.98828125,4620.5546875,1.0015170574188232,63326.98828125,4620.5546875,1.0015170574188232,63326.98828125,4640.921875,1.001958966255188,61432.48828125,4510.984375,1.0006309747695923,61554.921875,4523.98193359375,1.001315951347351,24726754302,13541376033,55905241687
2021-11-08,67566.828125,4812.08740234375,1.0004429817199707,67566.828125,4812.08740234375,1.0004429817199707,67673.7421875,4822.36328125,1.0015870332717896,63344.06640625,4619.6494140625,1.0001540184020996,63344.06640625,4619.6494140625,1.0014230012893677,41125608330,19290896267,82548510715
2021-11-09,66971.828125,4735.06884765625,1.000201940536499,66971.828125,4735.06884765625,1.000201940536499,68530.3359375,4837.58935546875,1.0012279748916626,66382.0625,4718.0390625,1.0001219511032104,67549.734375,4810.0712890625,1.0005220174789429,42357991721,20834172627,93002275939
2021-11-10,64995.23046875,4636.17431640625,1.0000970363616943,64995.23046875,4636.17431640625,1.0000970363616943,68789.625,4859.5029296875,1.0019869804382324,63208.11328125,4485.09326171875,0.9980289936065674,66953.3359375,4733.36279296875,1.0001009702682495,48730828378,22748160545,113809197171
2021-11-11,64949.9609375,4730.38427734375,1.0006439685821533,64949.9609375,4730.38427734375,1.0006439685821533,65579.015625,4778.05908203125,1.0019969940185547,64180.48828125,4580.990234375,0.9980409741401672,64978.890625,4635.45361328125,1.0003570318222046,35880633236,17933201129,83970826408
2021-11-12,64155.94140625,4667.115234375,1.0001139640808105,64155.94140625,4667.115234375,1.0001139640808105,65460.81640625,4808.73876953125,1.001994013786316,62333.9140625,4510.92041015625,0.9980890154838562,64863.98046875,4724.306640625,1.0014480352401733,36084893887,18316060208,82883678293
2021-11-13,64469.52734375,4651.46044921875,1.0008480548858643,64469.52734375,4651.46044921875,1.0008480548858643,64915.67578125,4702.115234375,1.00199294090271,63303.734375,4582.1806640625,0.9980289936065674,64158.12109375,4666.71923828125,0.999110996723175,30474228777,14457436261,65797472687
2021-11-14,65466.83984375,4626.35888671875,1.0003670454025269,65466.83984375,4626.35888671875,1.0003670454025269,65495.1796875,4689.8427734375,1.001952052116394,63647.80859375,4516.935546875,0.9980909824371338,64455.37109375,4648.6328125,1.0008419752120972,25122092191,12172962219,54429579952
2021-11-15,63557.87109375,4557.50390625,1.0015020370483398,63557.87109375,4557.50390625,1.0015020370483398,66281.5703125,4764.63623046875,1.0019880533218384,63548.14453125,4546.59912109375,0.9981579780578613,65521.2890625,4627.0908203125,1.0002599954605103,30558763548,16275851299,64113625426
2021-11-16,60161.24609375,4216.365234375,1.0006749629974365,60161.24609375,4216.365234375,1.0006749629974365,63721.1953125,4891.70458984375,1.033018946647644,59016.3359375,4144.3349609375,0.9981600046157837,63721.1953125,4570.47802734375,1.0014569759368896,46844335592,27417502801,98954557342
2021-11-17,60368.01171875,4287.59375,1.0000629425048828,60368.01171875,4287.59375,1.0000629425048828,60823.609375,4300.306640625,1.0200469493865967,58515.41015625,4107.1259765625,0.9980159997940063,60139.62109375,4213.91064453125,1.0004889965057373,39178392930,22183461850,84478860409
2021-11-18,56942.13671875,4000.65087890625,0.999970018863678,56942.13671875,4000.65087890625,0.999970018863678,60948.5,4343.55712890625,1.0019639730453491,56550.79296875,3959.227783203125,0.9981030225753784,60360.13671875,4287.80224609375,1.000169038772583,41388338699,21383250893,95287465626
2021-11-19,58119.578125,4298.306640625,1.0008200407028198,58119.578125,4298.306640625,1.0008200407028198,58351.11328125,4311.7138671875,1.001999020576477,55705.1796875,3982.91748046875,0.9980409741401672,56896.12890625,3995.7294921875,1.0000699758529663,38702407772,20626269711,82193745588
2021-11-20,59697.1953125,4409.93115234375,1.0003620386123657,59697.1953125,4409.93115234375,1.0003620386123657,59859.87890625,4434.38818359375,1.0019999742507935,57469.7265625,4209.24267578125,0.9984139800071716,58115.08203125,4298.3505859375,1.0006799697875977,30624264863,15448261277,72417177800
2021-11-21,58730.4765625,4269.73291015625,1.0008729696273804,58730.4765625,4269.73291015625,1.0008729696273804,60004.42578125,4422.49169921875,1.001999020576477,58618.9296875,4255.455078125,0.9980940222740173,59730.5078125,4412.1953125,0.999638020992279,26123447605,14094831413,69057268195
2021-11-22,56289.2890625,4088.457763671875,1.0004509687423706,56289.2890625,4088.457763671875,1.0004509687423706,59266.359375,4302.02294921875,1.001986026763916,55679.83984375,4033.572265625,0.9980800151824951,58706.84765625,4266.50927734375,1.0012880563735962,35036121783,19752218877,79375135623
2021-11-23,57569.07421875,4340.763671875,1.0001250505447388,57569.07421875,4340.763671875,1.0001250505447388,57875.515625,4385.4833984375,1.0025140047073364,55632.76171875,4069.7666015625,0.9980440139770508,56304.5546875,4089.680419921875,1.0005069971084595,37485803899,22133497059,84196469142
2021-11-24,56280.42578125,4239.9814453125,1.0006970167160034,56280.42578125,4239.9814453125,1.0006970167160034,57803.06640625,4376.8759765625,1.0019919872283936,55964.22265625,4176.18359375,0.9980469942092896,57565.8515625,4340.0361328125,0.9999859929084778,36635566789,21838037128,84317323264
2021-11-25,57274.6796875,4274.7431640625,0.9996010065078735,57274.6796875,4274.7431640625,0.9996010065078735,59367.96875,4550.51806640625,1.0019899606704712,57146.68359375,4249.7744140625,0.9982929825782776,57165.41796875,4271.39453125,0.9994829893112183,34284016248,18705358318,91394294449
2021-11-26,53569.765625,4030.908935546875,1.0003670454025269,53569.765625,4030.908935546875,1.0003670454025269,59183.48046875,4550.84228515625,1.0019810199737549,53569.765625,3933.506591796875,0.9982609748840332,58960.28515625,4522.208984375,1.0009859800338745,41810748221,26281795488,106740129710
2021-11-27,54815.078125,4096.912109375,1.0010989904403687,54815.078125,4096.912109375,1.0010989904403687,55329.2578125,4187.68408203125,1.001999020576477,53668.35546875,4033.513916015625,0.9983050227165222,53736.4296875,4042.9990234375,1.0002870559692383,30560857714,16515693874,73666340601
2021-11-28,57248.45703125,4294.45361328125,1.0001250505447388,57248.45703125,4294.45361328125,1.0001250505447388,57393.84375,4297.91650390625,1.001999020576477,53576.734375,3989.969970703125,0.9985389709472656,54813.0234375,4101.64892578125,1.0012810230255127,28116886357,15953126340,73452340871
2021-11-29,57806.56640625,4445.10498046875,1.000525951385498,57806.56640625,4445.10498046875,1.000525951385498,58872.87890625,4460.8486328125,1.001966953277588,56792.52734375,4284.5048828125,0.998104989528656,57291.90625,4296.94677734375,0.9999290108680725,32370840356,19086475837,73041134842
2021-11-30,57005.42578125,4631.47900390625,1.0002859830856323,57005.42578125,4631.47900390625,1.0002859830856323,59113.40234375,4753.26611328125,1.001924991607666,56057.28125,4358.07421875,0.9984229803085327,57830.11328125,4447.76806640625,1.0005830526351929,36708594618,28626354111,87396693339
2021-12-01,57229.828125,4586.990234375,1.0002549886703491,57229.828125,4586.990234375,1.0002549886703491,59041.68359375,4780.732421875,1.0019760131835938,56553.08203125,4530.2724609375,0.9984729886054993,56907.96484375,4623.6796875,1.0004489421844482,36858195307,27634826695,80908197091
2021-12-02,56477.81640625,4511.30224609375,1.0001740455627441,56477.81640625,4511.30224609375,1.0001740455627441,57349.234375,4628.919921875,1.001999020576477,55895.1328125,4441.5078125,0.9981719851493835,57217.37109375,4586.3330078125,1.0002340078353882,32379968686,21502671027,77139535799
2021-12-03,53598.24609375,4220.7060546875,1.0006170272827148,53598.24609375,4220.7060546875,1.0006170272827148,57482.16796875,4647.2890625,1.00199294090271,52496.5859375,4100.1455078125,0.9984409809112549,56509.1640625,4514.35595703125,0.9999930262565613,39789134215,25879591528,92639344690
2021-12-04,49200.703125,4119.58740234375,1.0000070333480835,49200.703125,4119.58740234375,1.0000070333480835,53904.6796875,4242.7255859375,1.0019969940185547,42874.6171875,3525.494140625,0.9987660050392151,53727.87890625,4227.76220703125,1.000504970550537,61385677469,38478999182,138598008408
2021-12-05,49368.84765625,4198.32275390625,1.0006300210952759,49368.84765625,4198.32275390625,1.0006300210952759,49768.1484375,4246.92333984375,1.0019969940185547,47857.49609375,4040.217529296875,0.9985470175743103,49201.51953125,4119.62890625,0.9998610019683838,37198201161,25533062707,82054153191
2021-12-06,50582.625,4358.7373046875,1.0013619661331177,50582.625,4358.7373046875,1.0013619661331177,50929.51953125,4375.5205078125,1.001952052116394,47281.03515625,3930.806640625,0.9982720017433167,49413.48046875,4199.0,1.0006320476531982,37707308001,28229518513,93691250219
2021-12-07,50700.0859375,4315.0615234375,1.000972032546997,50700.0859375,4315.0615234375,1.000972032546997,51934.78125,4428.58935546875,1.001994013786316,50175.80859375,4264.32373046875,0.9992679953575134,50581.828125,4358.5869140625,1.0012400150299072,33676814852,22366213354,76247192218
2021-12-08,50504.796875,4439.35791015625,0.9993659853935242,50504.796875,4439.35791015625,0.9993659853935242,51171.375,4453.1123046875,1.00198495388031,48765.98828125,4234.53759765625,0.9980130195617676,50667.6484375,4311.67431640625,1.0009410381317139,28479699446,18704315119,69621457268
2021-12-09,47672.12109375,4119.81591796875,1.0008820295333862,47672.12109375,4119.81591796875,1.0008820295333862,50797.1640625,4482.31396484375,1.0019760131835938,47358.3515625,4078.84423828125,0.9981380105018616,50450.08203125,4433.02490234375,0.9989699721336365,29603577251,22296131874,69831553004
2021-12-10,47243.3046875,3908.49609375,1.0017399787902832,47243.3046875,3908.49609375,1.0017399787902832,50015.25390625,4227.11181640625,1.00198495388031,47023.69921875,3897.767578125,0.9980250000953674,47642.14453125,4113.58837890625,1.0005910396575928,30966005122,28014595631,68959994142
2021-12-11,49362.5078125,4084.452392578125,1.0005559921264648,49362.5078125,4084.452392578125,1.0005559921264648,49458.2109375,4095.6484375,1.0019960403442383,46942.34765625,3846.054443359375,0.9980459809303284,47264.6328125,3909.667724609375,1.001641035079956,25775869261,19131502454,57132834419
2021-12-12,50098.3359375,4134.453125,1.0010509490966797,50098.3359375,4134.453125,1.0010509490966797,50724.8671875,4173.60888671875,1.001939058303833,48725.8515625,3993.055908203125,0.9980720281600952,49354.85546875,4084.811279296875,1.000959038734436,21939223599,14057603914,46141935617
2021-12-13,46737.48046875,3784.226806640625,1.0001310110092163,46737.48046875,3784.226806640625,1.0001310110092163,50205.0,4145.955078125,1.001994013786316,45894.84765625,3680.609130859375,0.9980890154838562,50114.7421875,4136.35986328125,1.0006170272827148,32166727776,23999841386,66458705759
2021-12-14,46612.6328125,3745.4404296875,1.000648021697998,46612.6328125,3745.4404296875,1.000648021697998,48431.3984375,3866.6337890625,1.001999020576477,46424.49609375,3700.104736328125,0.9981809854507446,46709.82421875,3782.82275390625,1.000380039215088,34638619079,23836759957,72787499023
2021-12-15,48896.72265625,4018.388671875,1.0004019737243652,48896.72265625,4018.388671875,1.0004019737243652,49473.95703125,4086.372802734375,1.0012060403823853,46671.96484375,3664.719970703125,0.9980959892272949,48379.75390625,3862.25146484375,1.0004630088806152,36541828520,26411188833,77440719349
2021-12-16,47665.42578125,3962.4697265625,1.0002599954605103,47665.42578125,3962.4697265625,1.0002599954605103,49425.57421875,4110.36865234375,1.001999020576477,47529.87890625,3956.05712890625,0.9985160231590271,48900.46484375,4020.4150390625,1.0002299547195435,27268150947,19825531254,60612599459
2021-12-17,46202.14453125,3879.486572265625,1.000838041305542,46202.14453125,3879.486572265625,1.000838041305542,48004.89453125,3992.79248046875,1.0019960403442383,45618.21484375,3711.424560546875,0.9981510043144226,47653.73046875,3959.012451171875,1.0000929832458496,32902725329,23143541098,69599166416
2021-12-18,46848.77734375,3960.860107421875,1.0001829862594604,46848.77734375,3960.860107421875,1.0001829862594604,47313.828125,3993.829833984375,1.0019689798355103,45598.44140625,3774.614990234375,0.9981989860534668,46219.25390625,3880.29150390625,1.0003559589385986,26098292690,19530895889,55813387710
2021-12-19,46707.015625,3922.592529296875,0.9999880194664001,46707.015625,3922.592529296875,0.9999880194664001,48089.6640625,4018.658447265625,1.0019580125808716,46502.953125,3894.398681640625,0.9982619881629944,46853.8671875,3960.872314453125,1.000040054321289,25154053861,16167785597,49752180810
2021-12-20,46880.27734375,3933.844482421875,0.9989709854125977,46880.27734375,3933.844482421875,0.9989709854125977,47401.71875,3980.0986328125,1.0019969940185547,45579.80859375,3759.4033203125,0.9980729818344116,46707.0625,3923.69580078125,1.0000790357589722,30961902129,21589690675,66647887174
2021-12-21,48936.61328125,4020.260009765625,1.000396966934204,48936.61328125,4020.260009765625,1.000396966934204,49300.91796875,4058.8212890625,1.0019570589065552,46698.7734375,3918.837890625,0.9980199933052063,46886.078125,3938.4638671875,0.9988800287246704,27055803928,16388555198,55687834682
2021-12-22,48628.51171875,3982.099609375,1.000331997871399,48628.51171875,3982.099609375,1.000331997871399,49544.796875,4073.79150390625,1.0019880533218384,48450.94140625,3947.690185546875,0.9980289936065674,48937.09765625,4018.69580078125,1.0005439519882202,24447979559,13921756199,57931430463
2021-12-23,50784.5390625,4108.015625,1.0003880262374878,50784.5390625,4108.015625,1.0003880262374878,51332.33984375,4149.02685546875,1.0019869804382324,48065.8359375,3897.234375,0.9982140064239502,48626.34375,3981.961669921875,1.0004700422286987,28223878108,18007273742,69151777565
2021-12-24,50822.1953125,4047.98291015625,1.0012019872665405,50822.1953125,4047.98291015625,1.0012019872665405,51814.02734375,4134.1064453125,1.001997947692871,50514.49609375,4029.064453125,0.9981229901313782,50806.05078125,4111.34521484375,1.0002800226211548,24367912228,12769090623,60467261268
2021-12-25,50429.859375,4093.281005859375,0.9999229907989502,50429.859375,4093.281005859375,0.9999229907989502,51176.59765625,4138.56494140625,1.001997947692871,50236.70703125,4027.927001953125,0.9980260133743286,50854.91796875,4049.781982421875,1.0010279417037964,19030650914,10894785525,48124514320
2021-12-26,50809.515625,4067.328125,1.0004489421844482,50809.515625,4067.328125,1.0004489421844482,51196.37890625,4105.02392578125,1.0019659996032715,49623.10546875,4013.0263671875,0.9981359839439392,50428.69140625,4094.151611328125,0.9999899864196777,20964372926,11197244172,50593058831
2021-12-27,50640.41796875,4037.547607421875,0.9999439716339111,50640.41796875,4037.547607421875,0.9999439716339111,51956.328125,4126.00146484375,1.0019969940185547,50499.46875,4033.492431640625,0.9980090260505676,50802.609375,4064.746337890625,1.0003290176391602,24324345758,11424360002,54788742594
2021-12-28,47588.85546875,3800.89306640625,1.0011680126190186,47588.85546875,3800.89306640625,1.0011680126190186,50679.859375,4037.5380859375,1.0019969940185547,47414.2109375,3769.280029296875,0.9984930157661438,50679.859375,4037.5380859375,0.9995710253715515,33430376883,17299472803,74531099414
2021-12-29,46444.7109375,3628.53173828125,1.0002939701080322,46444.7109375,3628.53173828125,1.0002939701080322,48119.7421875,3827.98193359375,1.0019810199737549,46201.49609375,3612.7958984375,0.9980440139770508,47623.87109375,3797.436279296875,1.0012530088424683,30049226299,15722555672,63544101067
2021-12-30,47178.125,3713.85205078125,1.0010360479354858,47178.125,3713.85205078125,1.0010360479354858,47879.96484375,3767.559814453125,1.0019559860229492,46060.3125,3595.204833984375,0.9983000159263611,46490.60546875,3632.2197265625,1.0001989603042603,26686491018,12925377999,54862404131
2021-12-31,46306.4453125,3682.6328125,1.000188946723938,46306.4453125,3682.6328125,1.000188946723938,48472.52734375,3807.288818359375,1.0009549856185913,45819.953125,3636.869873046875,0.9995599985122681,47169.37109375,3713.43017578125,1.0009549856185913,36974172400,14157285268,57299598140
2022-01-01,47686.8125,3769.697021484375,1.000499963760376,47686.8125,3769.697021484375,1.000499963760376,47827.3125,3769.91796875,1.0007469654083252,46288.484375,3682.28662109375,1.0000300407409668,46311.74609375,3683.047119140625,1.0000929832458496,24582667004,9776191466,43336209524
2022-01-02,47345.21875,3829.56494140625,1.0004600286483765,47345.21875,3829.56494140625,1.0004600286483765,47881.40625,3836.161865234375,1.000849962234497,46856.9375,3727.357421875,1.0001599788665771,47680.92578125,3769.29833984375,1.0004910230636597,27951569547,9881471548,43202922802
2022-01-03,46458.1171875,3761.38037109375,1.0001649856567383,46458.1171875,3761.38037109375,1.0001649856567383,47510.7265625,3836.19873046875,1.0007270574569702,45835.96484375,3698.047607421875,1.000040054321289,47343.54296875,3829.53564453125,1.000452995300293,33071628362,12080777893,54125933259
2022-01-04,45897.57421875,3794.056640625,1.0002080202102661,45897.57421875,3794.056640625,1.0002080202102661,47406.546875,3876.78515625,1.0005379915237427,45752.46484375,3723.349853515625,0.9999780058860779,46458.8515625,3761.361572265625,1.000161051750183,42494677905,14030925983,60765931554
2022-01-05,43569.00390625,3550.386962890625,1.0001219511032104,43569.00390625,3550.386962890625,1.0001219511032104,46929.046875,3842.059814453125,1.0006259679794312,42798.22265625,3456.745361328125,0.9999520182609558,45899.359375,3794.26904296875,1.0002050399780273,36851084859,18061338502,77225535519
2022-01-06,43160.9296875,3418.408203125,1.000195026397705,43160.9296875,3418.408203125,1.000195026397705,43748.71875,3549.708984375,1.0005979537963867,42645.5390625,3335.376708984375,0.9999809861183167,43565.51171875,3549.708984375,1.0001230239868164,30208048289,24293791313,71751236899
2022-01-07,41557.90234375,3193.21044921875,1.0002520084381104,41557.90234375,3193.21044921875,1.0002520084381104,43153.5703125,3420.4619140625,1.0006279945373535,41077.4453125,3117.38134765625,0.999845027923584,43153.5703125,3417.837890625,1.0002080202102661,84196607520,24494179209,82344370614
2022-01-08,41733.94140625,3091.97265625,1.0000970363616943,41733.94140625,3091.97265625,1.0000970363616943,42228.94140625,3240.304443359375,1.0004440546035767,40672.27734375,3020.880859375,0.999879002571106,41561.46484375,3193.50244140625,1.0002599954605103,28066355845,16037732700,62394894090
2022-01-09,41911.6015625,3157.75146484375,1.0002570152282715,41911.6015625,3157.75146484375,1.0002570152282715,42663.94921875,3206.790771484375,1.0003139972686768,41338.16015625,3075.911376953125,1.0000079870224,41734.7265625,3091.6962890625,1.0000970363616943,21294384372,12334683863,49109221960
2022-01-10,41821.26171875,3083.097900390625,1.000180959701538,41821.26171875,3083.097900390625,1.000180959701538,42199.484375,3177.21337890625,1.0003039836883545,39796.5703125,2947.68359375,1.0000200271606445,41910.23046875,3157.570556640625,1.0002559423446655,32104232331,19535744145,68455690767
2022-01-11,42735.85546875,3238.111572265625,1.0003620386123657,42735.85546875,3238.111572265625,1.0003620386123657,43001.15625,3247.511962890625,1.0005199909210205,41407.75390625,3061.140625,1.0000189542770386,41819.5078125,3082.990966796875,1.0001790523529053,26327648900,15211447193,59061400900
2022-01-12,43949.1015625,3372.25830078125,1.000290036201477,43949.1015625,3372.25830078125,1.000290036201477,44135.3671875,3401.219970703125,1.0007129907608032,42528.98828125,3216.718017578125,1.0002100467681885,42742.1796875,3238.449951171875,1.0003689527511597,33499938689,16662871689,62300703831
2022-01-13,42591.5703125,3248.28857421875,1.000404953956604,42591.5703125,3248.28857421875,1.000404953956604,44278.421875,3396.9697265625,1.0007630586624146,42447.04296875,3247.91748046875,1.0002620220184326,43946.7421875,3372.10498046875,1.0002870559692383,47691135082,15294466275,63231903910
2022-01-14,43099.69921875,3310.00146484375,1.0002830028533936,43099.69921875,3310.00146484375,1.0002830028533936,43346.6875,3330.76611328125,1.0007569789886475,41982.6171875,3203.82373046875,1.0001620054244995,42598.87109375,3248.648681640625,1.000411033630371,23577403399,13562957230,60503324000
2022-01-15,43177.3984375,3330.53076171875,1.000641942024231,43177.3984375,3330.53076171875,1.000641942024231,43724.671875,3364.537841796875,1.000939965248108,42669.03515625,3278.6708984375,1.0002219676971436,43101.8984375,3309.84423828125,1.0003010034561157,18371348298,9619999078,41922988280
2022-01-16,43113.87890625,3350.921875,1.0004169940948486,43113.87890625,3350.921875,1.0004169940948486,43436.80859375,3376.401123046875,1.0008180141448975,42691.0234375,3291.563720703125,1.0002429485321045,43172.0390625,3330.38720703125,1.0007270574569702,17902097845,9505934874,41551382127
2022-01-17,42250.55078125,3212.304931640625,1.0003679990768433,42250.55078125,3212.304931640625,1.0003679990768433,43179.390625,3355.8193359375,1.0006489753723145,41680.3203125,3157.22412109375,1.0002180337905884,43118.12109375,3350.947265625,1.0004340410232544,21690904261,12344309617,51430977642
2022-01-18,42375.6328125,3164.025146484375,1.0004199743270874,42375.6328125,3164.025146484375,1.0004199743270874,42534.40234375,3236.01611328125,1.0009969472885132,41392.21484375,3096.12353515625,1.0001740455627441,42250.07421875,3212.28759765625,1.0003509521484375,22417209227,13024154091,52799723207
2022-01-19,41744.328125,3095.825927734375,1.0004899501800537,41744.328125,3095.825927734375,1.0004899501800537,42478.3046875,3171.158447265625,1.001041054725647,41242.9140625,3055.21240234375,1.000190019607544,42374.0390625,3163.850341796875,1.000412940979004,23091543258,13187424144,50127231375
2022-01-20,40680.41796875,3001.1201171875,1.0002570152282715,40680.41796875,3001.1201171875,1.0002570152282715,43413.0234375,3265.3369140625,1.0008900165557861,40672.82421875,3000.908203125,1.0000710487365723,41744.02734375,3095.271728515625,1.000480055809021,20382033940,10645922764,38591713522
2022-01-21,36457.31640625,2557.931640625,1.000177025794983,36457.31640625,2557.931640625,1.000177025794983,41060.52734375,3029.0810546875,1.0007200241088867,35791.42578125,2496.81298828125,1.000012993812561,40699.60546875,3002.956787109375,1.000249981880188,43011992031,26796291874,86570105642
2022-01-22,35030.25,2405.18115234375,1.0001579523086548,35030.25,2405.18115234375,1.0001579523086548,36688.8125,2615.247314453125,1.0009410381317139,34349.25,2330.247314453125,1.000072956085205,36471.58984375,2561.145263671875,1.000182032585144,39714385405,27369692036,90441827607
2022-01-23,36276.8046875,2535.0390625,1.0004910230636597,36276.8046875,2535.0390625,1.0004910230636597,36433.3125,2542.144775390625,1.0010080337524414,34784.96875,2381.51513671875,1.0001070499420166,35047.359375,2406.92431640625,1.000154972076416,26017975951,16481489511,57296666670
2022-01-24,36654.328125,2440.352294921875,1.0004390478134155,36654.328125,2440.352294921875,1.0004390478134155,37247.51953125,2537.20849609375,1.001062035560608,33184.05859375,2172.30126953125,1.000108003616333,36275.734375,2535.89111328125,1.0004980564117432,41856658597,28220804648,88845381041
2022-01-25,36954.00390625,2455.93505859375,1.0006040334701538,36954.00390625,2455.93505859375,1.0006040334701538,37444.5703125,2498.507080078125,1.0009020566940308,35779.4296875,2359.384765625,1.000169038772583,36654.8046875,2440.3935546875,1.0004420280456543,26428189594,16179776932,58560287216
2022-01-26,36852.12109375,2468.0302734375,1.0006300210952759,36852.12109375,2468.0302734375,1.0006300210952759,38825.41015625,2705.7841796875,1.0011169910430908,36374.90625,2417.68310546875,1.000290036201477,36950.515625,2455.5791015625,1.000594973564148,31324598034,21229909340,70750980627
2022-01-27,37138.234375,2423.001220703125,1.0003440380096436,37138.234375,2423.001220703125,1.0003440380096436,37148.32421875,2510.45166015625,1.000859022140503,35629.28125,2328.4521484375,1.0002069473266602,36841.87890625,2467.1884765625,1.0006320476531982,25041426629,16126522783,53950927548
2022-01-28,37784.33203125,2547.092041015625,1.00034499168396,37784.33203125,2547.092041015625,1.00034499168396,37952.87890625,2548.778564453125,1.0007230043411255,36211.109375,2367.833740234375,1.0001510381698608,37128.4453125,2421.64697265625,1.0003429651260376,22238830523,14666227351,50688257403
2022-01-29,38138.1796875,2597.084716796875,1.0003620386123657,38138.1796875,2597.084716796875,1.0003620386123657,38576.26171875,2627.609375,1.0006330013275146,37406.47265625,2526.98974609375,1.0001939535140991,37780.71484375,2546.590576171875,1.0003399848937988,17194183075,11172062661,39357192812
2022-01-30,37917.6015625,2603.466552734375,1.0003410577774048,37917.6015625,2603.466552734375,1.0003410577774048,38266.33984375,2631.408447265625,1.0006070137023926,37437.7109375,2550.4609375,1.0002340078353882,38151.91796875,2598.56494140625,1.0004550218582153,14643548444,9501221177,35043713256
2022-01-31,38483.125,2688.27880859375,1.0004849433898926,38483.125,2688.27880859375,1.0004849433898926,38647.26171875,2697.7353515625,1.0006769895553589,36733.57421875,2489.072265625,1.0002650022506714,37920.28125,2603.263427734375,1.0003440380096436,20734730465,13778234614,45082693892
2022-02-01,38743.2734375,2792.1171875,1.0004260540008545,38743.2734375,2792.1171875,1.0004260540008545,39115.1328125,2802.3154296875,1.0007410049438477,38113.6640625,2682.621826171875,1.0003540515899658,38481.765625,2687.89892578125,1.000504970550537,20288500328,13194846235,43193864245
2022-02-02,36952.984375,2682.85400390625,1.000380039215088,36952.984375,2682.85400390625,1.000380039215088,38834.6171875,2802.212158203125,1.0006639957427979,36832.73046875,2630.120361328125,1.0003080368041992,38743.71484375,2791.958984375,1.000427007675171,19155189416,13876301217,44198324772
2022-02-03,37154.6015625,2679.16259765625,1.0003859996795654,37154.6015625,2679.16259765625,1.0003859996795654,37154.6015625,2712.482666015625,1.0007619857788086,36375.5390625,2587.783447265625,1.0002880096435547,36944.8046875,2682.22607421875,1.000380039215088,18591534769,12755505065,41979444063
2022-02-04,41500.875,2983.5869140625,1.0005630254745483,41500.875,2983.5869140625,1.0005630254745483,41527.78515625,2983.5869140625,1.0009939670562744,37093.62890625,2675.44384765625,1.0002779960632324,37149.265625,2681.0576171875,1.0003869533538818,29412210792,18987223729,59154422463
2022-02-05,41441.1640625,3014.648193359375,1.000594973564148,41441.1640625,3014.648193359375,1.000594973564148,41847.1640625,3054.130126953125,1.0008070468902588,41038.09765625,2966.781005859375,1.0003780126571655,41501.48046875,2984.446044921875,1.0005639791488647,19652846215,13102093957,50686325002
2022-02-06,42412.43359375,3057.47607421875,1.0006790161132812,42412.43359375,3057.47607421875,1.0006790161132812,42500.78515625,3061.26123046875,1.0008289813995361,41244.90625,2965.429931640625,1.0003629922866821,41441.12109375,3014.959716796875,1.000586986541748,16142097334,9466018022,40572292703
2022-02-07,43840.28515625,3142.470703125,1.0005550384521484,43840.28515625,3142.470703125,1.0005550384521484,44401.86328125,3182.5283203125,1.0008529424667358,41748.15625,3002.927001953125,1.000396966934204,42406.78125,3057.422119140625,1.0006769895553589,28641855926,15197063785,64635714287
2022-02-08,44118.4453125,3122.608642578125,1.0006190538406372,44118.4453125,3122.608642578125,1.0006190538406372,45293.8671875,3219.47265625,1.0009909868240356,42807.8359375,3038.3779296875,1.000491976737976,43854.65234375,3143.008544921875,1.0005539655685425,33079398868,17136080906,72230569455
2022-02-09,44338.796875,3239.45703125,1.0007439851760864,44338.796875,3239.45703125,1.0007439851760864,44727.80078125,3263.15576171875,1.0009989738464355,43232.96875,3063.16015625,1.0005450248718262,44096.703125,3121.1826171875,1.0006049871444702,23245887300,13951308490,53386706331
