,data_ref,index,sexo,posse_de_veiculo,posse_de_imovel,qtd_filhos,tipo_renda,educacao,estado_civil,tipo_residencia,idade,tempo_emprego,qt_pessoas_residencia,mau,renda
7374,2015-08-01,3614,F,True,True,0,Pensionista,Secundário,Casado,Casa,54,,2.0,False,2090.43
7375,2015-08-01,12026,M,True,True,0,Assalariado,Superior completo,Casado,Casa,53,2.8164383561643835,2.0,False,2165.1
7376,2015-08-01,1463,F,True,True,2,Empresário,Superior completo,Casado,Casa,38,9.926027397260274,4.0,False,1978.43
7377,2015-08-01,9148,F,False,True,0,Empresário,Superior completo,Separado,Casa,50,24.13150684931507,1.0,False,4335.21
7378,2015-08-01,8945,M,False,True,1,Empresário,Secundário,União,Casa,41,4.3643835616438365,3.0,False,5203.49
7379,2015-08-01,4890,M,True,True,1,Assalariado,Secundário,Casado,Casa,39,15.224657534246573,3.0,False,4575.37
7380,2015-08-01,10611,F,True,True,0,Assalariado,Superior completo,Casado,Casa,42,13.243835616438355,2.0,False,3108.73
7381,2015-08-01,2489,F,False,True,0,Assalariado,Secundário,Solteiro,Casa,43,3.783561643835617,1.0,False,1023.68
7382,2015-08-01,14785,M,True,False,0,Pensionista,Secundário,Casado,Casa,62,,2.0,False,2694.01
7383,2015-08-01,14606,F,False,True,0,Assalariado,Secundário,Casado,Casa,58,0.5506849315068493,2.0,False,1546.07
7384,2015-08-01,868,M,True,True,1,Servidor público,Superior completo,Casado,Casa,34,6.178082191780822,3.0,False,15252.56
7385,2015-08-01,8904,F,False,True,0,Assalariado,Secundário,Casado,Casa,47,3.0465753424657533,2.0,False,1881.45
7386,2015-08-01,9444,F,True,False,0,Servidor público,Secundário,Casado,Casa,59,10.6,2.0,False,8071.94
7387,2015-08-01,4634,F,False,True,0,Pensionista,Secundário,Casado,Casa,61,,2.0,False,942.85
7388,2015-08-01,13337,F,False,False,0,Assalariado,Secundário,Casado,Casa,26,0.2602739726027397,2.0,False,14645.73
7389,2015-08-01,5634,M,False,False,0,Servidor público,Secundário,Solteiro,Casa,28,5.457534246575341,1.0,False,1250.92
7390,2015-08-01,8183,F,False,True,0,Assalariado,Secundário,Casado,Casa,30,6.972602739726027,2.0,False,2316.73
7391,2015-08-01,12705,F,True,True,0,Empresário,Superior completo,Casado,Casa,40,4.534246575342466,2.0,False,4085.27
7392,2015-08-01,2586,M,True,False,0,Assalariado,Secundário,Casado,Estúdio,41,2.7260273972602738,2.0,False,4457.5
7393,2015-08-01,7434,F,True,False,1,Assalariado,Superior completo,Casado,Governamental,34,6.8,3.0,False,2325.69
7394,2015-08-01,4189,F,False,True,0,Pensionista,Secundário,Casado,Casa,58,,2.0,False,924.19
7395,2015-08-01,9129,M,True,True,1,Empresário,Secundário,Casado,Casa,41,11.627397260273971,3.0,False,30835.83
7396,2015-08-01,618,M,True,True,1,Assalariado,Superior completo,Casado,Estúdio,50,7.191780821917808,3.0,False,12826.92
7397,2015-08-01,7916,F,False,True,0,Assalariado,Secundário,Casado,Casa,49,18.06575342465753,2.0,False,4637.64
7398,2015-08-01,3721,F,True,True,2,Assalariado,Secundário,Casado,Casa,36,13.608219178082194,4.0,False,1226.38
7399,2015-08-01,6508,M,True,True,0,Assalariado,Superior completo,Casado,Casa,42,1.0767123287671232,2.0,False,3232.11
7400,2015-08-01,1713,F,False,True,0,Pensionista,Secundário,Casado,Governamental,59,,2.0,False,1188.14
7401,2015-08-01,12927,F,True,True,0,Pensionista,Secundário,Casado,Casa,64,,2.0,False,4143.15
7402,2015-08-01,15543,M,False,False,1,Assalariado,Secundário,Casado,Governamental,35,6.624657534246575,3.0,False,2445.47
7403,2015-08-01,1026,M,False,True,1,Assalariado,Secundário,Casado,Casa,37,1.7534246575342465,3.0,False,3077.05
7404,2015-08-01,5026,F,False,True,0,Empresário,Superior completo,Casado,Casa,35,6.049315068493152,2.0,False,1866.75
7405,2015-08-01,13362,M,True,False,0,Empresário,Secundário,Casado,Casa,52,10.772602739726029,2.0,False,3684.71
7406,2015-08-01,8559,M,False,True,0,Assalariado,Secundário,Solteiro,Casa,23,4.134246575342465,1.0,False,4106.43
7407,2015-08-01,625,F,True,False,2,Assalariado,Secundário,Casado,Casa,38,8.361643835616439,4.0,True,1299.15
7408,2015-08-01,13768,M,True,True,2,Assalariado,Secundário,Casado,Casa,31,7.958904109589041,4.0,False,4624.94
7409,2015-08-01,10060,F,True,True,1,Assalariado,Secundário,Casado,Casa,37,11.96986301369863,3.0,False,1664.17
7410,2015-08-01,11008,F,False,True,0,Assalariado,Primário,Viúvo,Casa,46,6.101369863013699,1.0,False,1655.75
7411,2015-08-01,9494,F,True,False,0,Assalariado,Secundário,Casado,Casa,50,15.271232876712327,2.0,False,4860.76
7412,2015-08-01,16016,F,False,True,0,Pensionista,Secundário,Casado,Casa,62,,2.0,False,1616.99
7413,2015-08-01,12162,M,True,True,0,Pensionista,Secundário,Casado,Casa,50,,2.0,False,10064.17
7414,2015-08-01,10825,F,False,False,2,Assalariado,Secundário,Casado,Casa,39,19.364383561643837,4.0,False,3430.87
7415,2015-08-01,318,F,False,False,0,Assalariado,Secundário,Solteiro,Casa,52,12.194520547945206,1.0,False,2946.39
7416,2015-08-01,15827,F,False,True,0,Empresário,Secundário,Solteiro,Casa,23,1.1232876712328768,1.0,False,3327.4
7417,2015-08-01,15215,F,False,False,1,Assalariado,Secundário,Casado,Casa,33,10.873972602739727,3.0,False,3973.13
7418,2015-08-01,5785,M,False,True,0,Empresário,Secundário,Solteiro,Aluguel,51,4.3780821917808215,1.0,False,4249.72
7419,2015-08-01,14015,F,True,False,0,Assalariado,Secundário,Casado,Casa,41,0.6219178082191781,2.0,False,3342.4
7420,2015-08-01,4453,F,False,False,0,Assalariado,Superior completo,Casado,Casa,29,5.263013698630137,2.0,False,5218.06
7421,2015-08-01,5364,F,True,True,1,Assalariado,Primário,Casado,Casa,39,3.9315068493150687,3.0,False,2817.6
7422,2015-08-01,14989,M,True,True,0,Assalariado,Superior completo,Casado,Casa,64,20.531506849315072,2.0,False,9230.32
7423,2015-08-01,5847,F,False,False,1,Servidor público,Secundário,Casado,Governamental,45,0.8027397260273973,3.0,False,1652.36
7424,2015-08-01,6319,M,True,False,2,Assalariado,Superior completo,Casado,Casa,32,1.991780821917808,4.0,False,1273.39
7425,2015-08-01,3309,M,True,True,1,Assalariado,Secundário,Casado,Casa,34,1.2356164383561643,3.0,False,1670.67
7426,2015-08-01,14420,F,False,True,2,Assalariado,Secundário,Casado,Casa,36,18.04383561643836,4.0,False,2628.81
7427,2015-08-01,483,F,False,True,0,Empresário,Secundário,Casado,Casa,58,1.2712328767123289,2.0,False,3964.68
7428,2015-08-01,14521,M,True,True,0,Assalariado,Secundário,Separado,Casa,37,4.7972602739726025,1.0,False,2676.26
7429,2015-08-01,6776,M,True,True,0,Assalariado,Secundário,Casado,Casa,34,2.128767123287671,2.0,False,1057.83
7430,2015-08-01,2245,F,True,False,0,Empresário,Secundário,Casado,Casa,40,3.5095890410958903,2.0,False,1097.11
7431,2015-08-01,9708,F,False,True,0,Empresário,Superior completo,Viúvo,Casa,45,12.698630136986301,1.0,False,5742.37
7432,2015-08-01,8690,F,True,True,0,Assalariado,Superior completo,Casado,Casa,55,20.58630136986301,2.0,False,10420.56
7433,2015-08-01,11161,F,False,True,0,Pensionista,Secundário,Casado,Casa,60,,2.0,False,806.46
7434,2015-08-01,5395,F,False,True,0,Pensionista,Secundário,Separado,Casa,59,,1.0,False,4744.87
7435,2015-08-01,16297,F,True,True,0,Assalariado,Secundário,Casado,Aluguel,42,10.967123287671232,2.0,False,9157.81
7436,2015-08-01,10722,M,False,False,1,Assalariado,Secundário,Casado,Casa,30,3.4356164383561643,3.0,False,8310.03
7437,2015-08-01,4555,F,False,False,1,Assalariado,Secundário,União,Casa,31,5.178082191780822,3.0,False,765.7
7438,2015-08-01,5706,M,True,False,0,Empresário,Superior completo,Casado,Casa,47,4.624657534246575,2.0,False,1561.03
7439,2015-08-01,15689,F,False,False,1,Empresário,Secundário,Casado,Casa,38,2.180821917808219,3.0,False,4827.08
7440,2015-08-01,5288,M,True,True,1,Empresário,Superior completo,Casado,Casa,34,9.101369863013696,3.0,False,4970.63
7441,2015-08-01,2280,F,False,True,0,Assalariado,Secundário,Casado,Casa,49,4.92876712328767,2.0,False,5838.25
7442,2015-08-01,584,F,False,True,0,Pensionista,Secundário,Casado,Casa,58,,2.0,False,1437.68
7443,2015-08-01,4866,M,False,True,2,Pensionista,Superior completo,Casado,Casa,44,,4.0,False,666.19
7444,2015-08-01,1936,F,True,True,2,Empresário,Superior completo,Casado,Casa,37,1.1726027397260277,4.0,False,679.48
7445,2015-08-01,7709,F,False,False,0,Pensionista,Secundário,Casado,Casa,58,,2.0,False,1581.26
7446,2015-08-01,8042,F,False,True,0,Pensionista,Secundário,Casado,Casa,58,,2.0,False,2502.72
7447,2015-08-01,2694,F,False,True,0,Empresário,Secundário,Casado,Casa,46,25.153424657534245,2.0,False,8862.75
7448,2015-08-01,9316,F,False,False,1,Assalariado,Secundário,Casado,Casa,38,2.0136986301369864,3.0,False,2204.45
7449,2015-08-01,13179,M,True,True,0,Assalariado,Secundário,Casado,Casa,50,6.846575342465752,2.0,False,7463.14
7450,2015-08-01,8847,M,True,True,1,Assalariado,Superior incompleto,Casado,Casa,31,13.723287671232875,3.0,False,18727.55
7451,2015-08-01,6825,F,False,False,0,Assalariado,Secundário,Casado,Com os pais,42,23.810958904109587,2.0,False,5642.31
7452,2015-08-01,9343,F,False,False,0,Pensionista,Superior completo,Solteiro,Casa,60,,1.0,False,2498.45
7453,2015-08-01,5069,M,True,False,0,Assalariado,Superior completo,Casado,Com os pais,30,5.717808219178082,2.0,False,2771.6
7454,2015-08-01,13071,F,False,True,1,Assalariado,Secundário,Casado,Casa,29,10.597260273972603,3.0,False,4338.6
7455,2015-08-01,13486,F,False,False,0,Pensionista,Superior completo,Casado,Casa,59,,2.0,False,7834.59
7456,2015-08-01,376,F,False,True,0,Pensionista,Secundário,União,Casa,59,,2.0,False,1444.48
7457,2015-08-01,8084,F,False,True,0,Assalariado,Secundário,Casado,Casa,53,13.758904109589038,2.0,False,2052.21
7458,2015-08-01,14331,F,False,True,1,Assalariado,Secundário,Casado,Casa,46,2.6191780821917807,3.0,False,3757.88
7459,2015-08-01,4355,F,True,True,1,Empresário,Superior completo,Casado,Casa,31,4.427397260273971,3.0,False,2145.79
7460,2015-08-01,6378,F,False,False,0,Assalariado,Secundário,Casado,Casa,28,3.246575342465753,2.0,False,1289.4
7461,2015-08-01,2753,F,True,True,1,Assalariado,Superior completo,Casado,Casa,33,1.9753424657534249,3.0,False,1230.57
7462,2015-08-01,14541,F,False,True,0,Empresário,Secundário,Separado,Casa,50,10.471232876712328,1.0,False,1872.4
7463,2015-08-01,11692,F,False,True,0,Empresário,Superior completo,Solteiro,Comunitário,33,6.076712328767122,1.0,False,3054.83
7464,2015-08-01,13132,M,True,True,2,Assalariado,Secundário,Casado,Casa,26,6.257534246575342,4.0,False,9463.74
7465,2015-08-01,11613,M,True,False,1,Assalariado,Secundário,Casado,Casa,28,3.2438356164383566,3.0,False,4491.12
7466,2015-08-01,12794,F,False,True,0,Assalariado,Secundário,Solteiro,Casa,29,1.6164383561643836,1.0,False,3056.36
7467,2015-08-01,7392,F,False,True,0,Pensionista,Secundário,Separado,Casa,57,,1.0,False,1863.23
7468,2015-08-01,8851,F,True,True,0,Assalariado,Secundário,Solteiro,Casa,53,10.635616438356163,1.0,False,3944.47
7469,2015-08-01,4600,F,False,True,0,Pensionista,Secundário,Casado,Casa,66,,2.0,False,3795.17
7470,2015-08-01,1642,M,False,True,0,Assalariado,Secundário,Solteiro,Casa,29,6.3945205479452065,1.0,False,3387.96
7471,2015-08-01,9452,F,False,False,0,Assalariado,Superior completo,Separado,Casa,51,9.517808219178082,1.0,False,2057.17
7472,2015-08-01,12451,M,True,False,0,Empresário,Superior completo,Separado,Casa,35,4.786301369863014,1.0,False,3370.98
7473,2015-08-01,7986,F,False,True,1,Empresário,Superior incompleto,Casado,Casa,28,7.167123287671232,3.0,False,3547.72
7474,2015-08-01,2763,F,False,True,0,Assalariado,Superior completo,União,Casa,48,9.142465753424656,2.0,False,1617.32
7475,2015-08-01,4581,M,True,True,2,Assalariado,Superior completo,Casado,Casa,30,2.512328767123288,4.0,False,2819.76
7476,2015-08-01,10234,F,True,True,0,Empresário,Secundário,Casado,Casa,38,6.216438356164384,2.0,False,2602.04
7477,2015-08-01,5898,F,False,True,0,Pensionista,Secundário,Casado,Casa,65,,2.0,False,2748.01
7478,2015-08-01,3194,F,False,True,0,Assalariado,Superior completo,União,Casa,43,2.8,2.0,False,4718.66
7479,2015-08-01,7598,F,False,False,1,Empresário,Superior completo,União,Casa,40,5.265753424657534,3.0,False,2114.28
7480,2015-08-01,13758,M,True,False,0,Assalariado,Superior completo,Casado,Casa,49,1.9534246575342469,2.0,False,4276.46
7481,2015-08-01,7623,F,False,True,0,Assalariado,Secundário,Separado,Casa,44,4.265753424657534,1.0,False,2776.36
7482,2015-08-01,15870,F,False,True,0,Pensionista,Secundário,Casado,Casa,63,,2.0,False,2521.07
7483,2015-08-01,100,F,False,False,0,Empresário,Superior completo,Separado,Com os pais,43,1.1835616438356165,1.0,False,5502.33
7484,2015-08-01,13720,F,False,False,1,Assalariado,Secundário,Separado,Casa,38,0.3671232876712329,2.0,False,3527.7
7485,2015-08-01,4351,F,True,True,1,Empresário,Superior completo,Casado,Casa,31,4.427397260273971,3.0,False,6746.24
7486,2015-08-01,940,F,False,True,0,Pensionista,Superior incompleto,Viúvo,Casa,59,,1.0,False,3175.63
7487,2015-08-01,1214,F,True,True,1,Assalariado,Secundário,Casado,Casa,54,18.76438356164384,3.0,False,8823.73
7488,2015-08-01,16015,F,False,True,0,Pensionista,Secundário,Casado,Casa,62,,2.0,False,2354.21
7489,2015-08-01,1715,F,False,True,0,Servidor público,Secundário,União,Casa,43,10.063013698630137,2.0,False,610.15
7490,2015-08-01,10160,M,True,True,0,Pensionista,Secundário,Casado,Casa,62,,2.0,False,9806.2
7491,2015-08-01,13908,M,True,True,0,Assalariado,Secundário,Solteiro,Casa,39,5.706849315068491,1.0,False,3332.66
7492,2015-08-01,11242,M,True,False,0,Assalariado,Secundário,Casado,Casa,52,2.515068493150685,2.0,False,788.48
7493,2015-08-01,7544,M,True,True,0,Assalariado,Secundário,Casado,Casa,47,1.515068493150685,2.0,True,13424.98
7494,2015-08-01,12548,F,False,False,1,Assalariado,Secundário,Casado,Casa,34,4.701369863013698,3.0,False,707.31
7495,2015-08-01,12683,F,False,True,0,Pensionista,Secundário,Casado,Casa,60,,2.0,False,2392.91
7496,2015-08-01,12814,F,True,True,1,Assalariado,Secundário,Casado,Casa,42,16.709589041095892,3.0,False,2692.03
7497,2015-08-01,8914,F,False,True,0,Servidor público,Secundário,Casado,Casa,56,25.81369863013699,2.0,False,5030.05
7498,2015-08-01,9922,F,False,True,1,Servidor público,Secundário,Casado,Casa,33,13.432876712328767,3.0,False,14529.72
7499,2015-08-01,8310,F,True,True,0,Servidor público,Superior completo,Separado,Casa,52,5.219178082191782,1.0,False,3682.6
7500,2015-08-01,5134,F,False,True,1,Empresário,Secundário,Casado,Casa,42,6.216438356164384,3.0,False,5686.33
7501,2015-08-01,12728,F,False,True,0,Assalariado,Secundário,Casado,Casa,39,9.36986301369863,2.0,False,5867.56
7502,2015-08-01,7415,M,False,False,1,Assalariado,Secundário,Casado,Casa,37,0.29863013698630136,3.0,False,4232.41
7503,2015-08-01,938,F,False,True,0,Pensionista,Superior incompleto,Viúvo,Casa,59,,1.0,False,4130.35
7504,2015-08-01,2391,M,True,True,0,Assalariado,Secundário,Casado,Aluguel,27,4.1945205479452055,2.0,False,6797.54
7505,2015-08-01,9519,M,True,False,0,Empresário,Secundário,União,Casa,38,2.6794520547945204,2.0,False,2338.88
7506,2015-08-01,4339,M,True,True,0,Assalariado,Secundário,Casado,Casa,42,8.263013698630138,2.0,False,3852.48
7507,2015-08-01,6803,F,False,True,0,Assalariado,Superior incompleto,União,Casa,25,4.7972602739726025,2.0,False,2995.87
7508,2015-08-01,15759,F,True,True,1,Assalariado,Secundário,Casado,Casa,28,6.183561643835616,3.0,False,1832.06
7509,2015-08-01,10975,F,True,False,1,Assalariado,Superior completo,União,Casa,37,2.684931506849315,3.0,False,1762.86
7510,2015-08-01,10148,M,False,True,2,Assalariado,Secundário,Casado,Casa,27,3.964383561643836,4.0,False,2391.99
7511,2015-08-01,1758,M,False,True,2,Assalariado,Secundário,Casado,Casa,38,2.8109589041095893,4.0,False,1597.35
7512,2015-08-01,3585,M,False,True,0,Pensionista,Secundário,Casado,Casa,56,,2.0,False,3418.66
7513,2015-08-01,3654,M,True,False,2,Assalariado,Secundário,Casado,Casa,40,2.5698630136986296,4.0,False,2698.34
7514,2015-08-01,3703,M,True,False,0,Servidor público,Superior completo,Casado,Casa,27,5.268493150684932,2.0,False,3564.43
7515,2015-08-01,2361,F,False,True,0,Assalariado,Secundário,Casado,Casa,37,15.035616438356163,2.0,False,1995.85
7516,2015-08-01,16555,F,False,True,0,Pensionista,Secundário,Viúvo,Casa,58,,1.0,True,3165.55
7517,2015-08-01,12259,F,False,True,0,Pensionista,Secundário,Casado,Casa,61,,2.0,False,5338.25
7518,2015-08-01,1931,F,False,True,0,Pensionista,Secundário,União,Casa,60,,2.0,False,10087.33
7519,2015-08-01,5826,F,False,True,2,Assalariado,Superior completo,Casado,Casa,34,1.6356164383561644,4.0,False,2311.92
7520,2015-08-01,7696,M,True,True,0,Assalariado,Superior completo,Casado,Com os pais,30,4.0191780821917815,2.0,False,2638.76
7521,2015-08-01,11436,F,False,False,0,Empresário,Secundário,Casado,Casa,37,8.84931506849315,2.0,False,2376.56
7522,2015-08-01,7638,F,False,True,0,Empresário,Secundário,Casado,Casa,54,4.684931506849315,2.0,False,1764.79
7523,2015-08-01,4844,M,True,False,1,Assalariado,Secundário,Casado,Casa,31,12.304109589041095,3.0,False,3643.08
7524,2015-08-01,12178,F,True,True,0,Assalariado,Secundário,União,Com os pais,26,3.106849315068493,2.0,False,1117.99
7525,2015-08-01,4897,F,True,True,0,Assalariado,Secundário,Casado,Casa,40,6.717808219178082,2.0,False,8611.85
7526,2015-08-01,5074,F,True,True,0,Pensionista,Superior completo,Casado,Casa,61,,2.0,False,6411.86
7527,2015-08-01,13072,F,False,True,1,Assalariado,Secundário,Casado,Casa,29,10.597260273972603,3.0,False,3195.65
7528,2015-08-01,7604,F,False,True,0,Assalariado,Secundário,Casado,Casa,51,0.4301369863013699,2.0,False,2042.65
7529,2015-08-01,11427,F,True,False,0,Assalariado,Secundário,Casado,Casa,50,4.76986301369863,2.0,False,3571.72
7530,2015-08-01,6775,M,True,True,0,Assalariado,Secundário,Casado,Casa,34,2.128767123287671,2.0,False,9265.61
7531,2015-08-01,1467,F,True,True,2,Empresário,Superior completo,Casado,Casa,38,9.926027397260274,4.0,False,3652.71
7532,2015-08-01,5386,M,True,True,0,Servidor público,Superior completo,Solteiro,Casa,27,2.263013698630137,1.0,False,3537.58
7533,2015-08-01,15003,M,False,True,0,Assalariado,Secundário,Casado,Casa,43,20.11232876712329,2.0,False,13396.56
7534,2015-08-01,8684,F,False,True,1,Assalariado,Superior completo,União,Casa,37,5.156164383561643,3.0,False,4977.56
7535,2015-08-01,14872,F,False,False,0,Pensionista,Secundário,União,Casa,63,,2.0,False,2893.8
7536,2015-08-01,6678,F,False,True,1,Servidor público,Secundário,Casado,Casa,38,8.97808219178082,3.0,False,3792.48
7537,2015-08-01,11183,F,True,True,0,Pensionista,Secundário,Casado,Casa,59,,2.0,False,1625.07
7538,2015-08-01,2885,M,True,True,2,Assalariado,Superior completo,Casado,Casa,31,8.065753424657535,4.0,False,5658.98
7539,2015-08-01,6417,F,True,False,0,Assalariado,Secundário,Casado,Casa,56,2.915068493150685,2.0,False,910.63
7540,2015-08-01,1968,F,False,True,0,Empresário,Superior completo,Casado,Casa,30,5.175342465753425,2.0,False,777.81
7541,2015-08-01,7138,F,True,True,2,Assalariado,Superior completo,Casado,Casa,39,1.4575342465753425,4.0,False,1725.3
7542,2015-08-01,1749,M,True,False,2,Assalariado,Secundário,Casado,Casa,40,6.06027397260274,4.0,False,6756.67
7543,2015-08-01,4050,F,False,True,2,Servidor público,Superior completo,Casado,Casa,30,9.802739726027397,4.0,False,4827.22
7544,2015-08-01,8977,F,False,False,0,Assalariado,Secundário,Casado,Casa,41,6.780821917808219,2.0,False,2874.93
7545,2015-08-01,4756,F,True,True,2,Assalariado,Superior incompleto,Casado,Casa,31,0.35342465753424657,4.0,False,1362.51
7546,2015-08-01,8254,F,False,True,0,Empresário,Secundário,Casado,Casa,43,7.556164383561644,2.0,False,2438.08
7547,2015-08-01,606,M,True,True,2,Assalariado,Superior completo,Casado,Casa,37,0.4383561643835616,4.0,False,1260.77
7548,2015-08-01,8896,F,False,True,0,Pensionista,Secundário,Viúvo,Casa,58,,1.0,False,6433.88
7549,2015-08-01,15753,F,False,True,0,Assalariado,Secundário,Casado,Casa,55,4.849315068493151,2.0,True,7045.57
7550,2015-08-01,5847,F,False,False,1,Servidor público,Secundário,Casado,Governamental,45,0.8027397260273973,3.0,False,1652.36
7551,2015-08-01,12671,M,False,True,0,Pensionista,Secundário,Casado,Casa,53,,2.0,False,7195.66
7552,2015-08-01,9379,F,False,False,0,Servidor público,Secundário,Separado,Casa,53,33.78630136986301,1.0,False,16903.87
7553,2015-08-01,10226,F,False,True,0,Assalariado,Superior completo,Solteiro,Casa,41,0.2958904109589041,1.0,False,3478.3
7554,2015-08-01,13740,M,True,True,2,Servidor público,Secundário,Casado,Estúdio,35,10.876712328767123,4.0,False,2469.03
7555,2015-08-01,999,F,False,True,2,Assalariado,Superior completo,Casado,Casa,34,13.424657534246574,4.0,False,6443.07
7556,2015-08-01,4147,F,True,True,0,Empresário,Secundário,Casado,Casa,34,1.797260273972603,2.0,False,2392.69
7557,2015-08-01,311,M,True,False,0,Empresário,Superior completo,Casado,Governamental,35,4.273972602739726,2.0,False,8130.04
7558,2015-08-01,16038,F,False,True,0,Assalariado,Secundário,Casado,Casa,44,4.964383561643834,2.0,False,2203.73
7559,2015-08-01,4307,M,True,True,0,Servidor público,Secundário,Casado,Casa,26,7.178082191780822,2.0,False,1628.33
7560,2015-08-01,2111,F,True,True,0,Empresário,Superior completo,Casado,Casa,27,4.676712328767123,2.0,False,2977.47
7561,2015-08-01,8721,M,True,False,0,Pensionista,Secundário,Casado,Casa,66,,2.0,False,1769.98
7562,2015-08-01,15698,M,True,True,1,Empresário,Superior completo,Casado,Casa,41,4.016438356164383,3.0,False,5110.82
7563,2015-08-01,5960,M,True,False,1,Empresário,Secundário,União,Casa,37,3.8904109589041096,3.0,False,2057.51
7564,2015-08-01,7752,F,True,True,2,Assalariado,Secundário,Casado,Casa,40,12.857534246575346,4.0,False,3531.35
7565,2015-08-01,12038,F,True,False,1,Assalariado,Superior completo,Casado,Com os pais,30,5.153424657534247,3.0,False,2910.82
7566,2015-08-01,8955,F,False,True,0,Pensionista,Secundário,Viúvo,Casa,67,,1.0,False,1595.13
7567,2015-08-01,8449,F,True,True,0,Servidor público,Secundário,Casado,Casa,51,6.638356164383563,2.0,False,578.88
7568,2015-08-01,12399,F,False,True,1,Assalariado,Superior completo,Separado,Casa,39,4.032876712328767,2.0,False,3544.03
7569,2015-08-01,4891,M,True,True,1,Assalariado,Secundário,Casado,Casa,39,15.224657534246573,3.0,False,6401.1
7570,2015-08-01,15767,F,False,True,0,Pensionista,Secundário,Casado,Casa,63,,2.0,False,2129.57
7571,2015-08-01,8653,F,False,True,0,Pensionista,Secundário,União,Casa,62,,2.0,False,3411.75
7572,2015-08-01,5266,F,True,False,0,Empresário,Secundário,Casado,Casa,28,0.6821917808219178,2.0,False,2869.81
7573,2015-08-01,80,F,False,True,2,Assalariado,Superior completo,Casado,Casa,30,6.27123287671233,4.0,False,4216.79
7574,2015-08-01,93,M,True,False,2,Empresário,Superior completo,Casado,Casa,40,8.189041095890412,4.0,False,7930.93
7575,2015-08-01,13757,M,True,False,0,Assalariado,Superior completo,Casado,Casa,49,1.9534246575342469,2.0,False,3352.09
7576,2015-08-01,12401,F,False,True,1,Assalariado,Superior completo,Separado,Casa,39,4.032876712328767,2.0,False,1647.92
7577,2015-08-01,11000,F,False,False,0,Servidor público,Secundário,Casado,Casa,44,12.854794520547946,2.0,False,5614.3
7578,2015-08-01,1907,F,True,False,0,Servidor público,Superior incompleto,Solteiro,Casa,32,14.263013698630138,1.0,False,3831.31
7579,2015-08-01,8145,M,False,True,0,Assalariado,Secundário,Casado,Casa,46,8.06027397260274,2.0,False,1026.37
7580,2015-08-01,6974,M,False,False,0,Assalariado,Secundário,Casado,Casa,32,11.632876712328768,2.0,False,2606.59
7581,2015-08-01,13638,F,False,False,1,Empresário,Superior incompleto,Casado,Casa,33,6.435616438356163,3.0,False,1979.34
7582,2015-08-01,1998,F,False,True,1,Assalariado,Secundário,Casado,Casa,41,8.597260273972603,3.0,False,3156.91
7583,2015-08-01,7057,M,True,True,0,Pensionista,Secundário,Casado,Casa,56,,2.0,False,3129.66
7584,2015-08-01,2046,F,True,True,1,Assalariado,Superior completo,Casado,Casa,40,13.347945205479453,3.0,False,1698.82
7585,2015-08-01,11862,M,True,False,0,Assalariado,Superior completo,Casado,Casa,47,7.912328767123287,2.0,False,4892.92
7586,2015-08-01,9933,F,False,True,0,Pensionista,Secundário,Casado,Casa,60,,2.0,False,3354.92
7587,2015-08-01,8528,F,False,True,0,Pensionista,Secundário,Casado,Casa,57,,2.0,False,4891.45
7588,2015-08-01,8571,M,True,True,0,Assalariado,Secundário,Casado,Governamental,46,0.96986301369863,2.0,False,1344.7
7589,2015-08-01,1140,F,True,True,0,Empresário,Superior completo,Casado,Casa,34,1.2493150684931509,2.0,False,1092.94
7590,2015-08-01,13295,F,False,True,2,Assalariado,Secundário,Casado,Casa,35,6.5178082191780815,4.0,False,2230.45
7591,2015-08-01,528,M,False,True,1,Assalariado,Superior incompleto,Casado,Casa,37,15.449315068493151,3.0,False,5495.48
7592,2015-08-01,9802,F,False,True,0,Assalariado,Secundário,Casado,Casa,42,2.4273972602739726,2.0,False,1642.46
7593,2015-08-01,8137,F,False,True,0,Servidor público,Superior completo,Solteiro,Casa,55,8.473972602739726,1.0,False,6371.83
7594,2015-08-01,2269,M,True,True,1,Assalariado,Superior incompleto,Casado,Aluguel,27,1.3397260273972602,3.0,False,1854.92
7595,2015-08-01,7931,F,False,True,0,Empresário,Secundário,Casado,Casa,51,31.49041095890411,2.0,False,9557.7
7596,2015-08-01,10044,F,False,True,0,Pensionista,Secundário,Viúvo,Casa,61,,1.0,False,3482.89
7597,2015-08-01,10114,F,False,True,0,Assalariado,Secundário,Solteiro,Casa,48,5.216438356164384,1.0,False,7771.93
7598,2015-08-01,14000,M,True,True,0,Assalariado,Secundário,Casado,Casa,30,5.454794520547946,2.0,False,1806.62
7599,2015-08-01,10849,F,False,False,0,Assalariado,Secundário,Solteiro,Com os pais,28,7.104109589041097,1.0,False,3772.78
7600,2015-08-01,7585,F,False,True,0,Assalariado,Secundário,Viúvo,Casa,49,13.186301369863012,1.0,False,3624.89
7601,2015-08-01,14713,F,False,False,1,Servidor público,Secundário,Casado,Casa,35,4.550684931506848,3.0,False,6739.24
7602,2015-08-01,6802,F,False,True,0,Assalariado,Superior incompleto,União,Casa,25,4.7972602739726025,2.0,False,5154.0
7603,2015-08-01,12336,M,True,True,1,Assalariado,Superior completo,Casado,Casa,47,3.1150684931506847,3.0,False,7755.23
