ID_cliente,CodigoCompra,DiaCompra,ValorTotal
15179,577729,2021-11-21,563.28
15180,537625,2020-12-07,87.5
15181,546631,2021-03-15,300.0
15181,557230,2021-06-17,135.0
15181,569515,2021-10-04,254.48
15182,546748,2021-03-16,370.48
15182,559469,2021-07-08,252.37
15184,555348,2021-06-02,235.23000000000002
15184,575631,2021-11-10,171.53
15185,569133,2021-09-30,310.62
15186,558056,2021-06-24,229.26
15186,578830,2021-11-25,182.15
15187,552830,2021-05-11,431.6
15187,557966,2021-06-24,607.2
15187,560052,2021-07-14,413.64
15187,562036,2021-08-02,99.60000000000001
15187,565452,2021-09-04,316.84000000000003
15187,566080,2021-09-09,15.0
15187,569012,2021-09-30,194.18
15187,569013,2021-09-30,303.0
15187,572105,2021-10-20,306.0
15187,575180,2021-11-09,306.0
15187,577035,2021-11-17,341.15999999999997
15187,577830,2021-11-22,174.6
15187,578512,2021-11-24,435.88
15187,579916,2021-12-01,402.96
15187,579917,2021-12-01,99.60000000000001
15187,581327,2021-12-08,329.92
15189,540802,2021-01-11,418.48
15189,542134,2021-01-25,300.0
15189,543396,2021-02-08,313.66
15189,544929,2021-02-24,310.92
15189,545426,2021-03-02,276.66
15189,546785,2021-03-17,302.52
15189,547516,2021-03-23,385.79999999999995
15189,548333,2021-03-30,132.70000000000002
15189,549305,2021-04-08,152.3
15189,549996,2021-04-14,375.35999999999996
15189,549997,2021-04-14,183.6
15189,551341,2021-04-28,459.45000000000005
15189,553834,2021-05-19,696.0999999999999
15189,554798,2021-05-26,610.5999999999999
15189,555479,2021-06-03,229.26000000000002
15189,556062,2021-06-08,379.5
15189,557529,2021-06-21,385.78000000000003
15189,558443,2021-06-29,403.44
15189,559130,2021-07-06,412.2
15189,559827,2021-07-13,431.8
15189,560792,2021-07-21,685.5
15189,561004,2021-07-22,304.87
15189,561664,2021-07-28,569.04
15189,562713,2021-08-08,576.84
15189,563622,2021-08-18,188.1
15189,563623,2021-08-18,1284.1200000000001
15189,564369,2021-08-25,356.64
15189,565128,2021-09-01,319.95
15189,565740,2021-09-06,430.32
15189,565741,2021-09-06,354.62
15189,565877,2021-09-07,304.24
15189,566201,2021-09-09,98.10000000000001
15189,573132,2021-10-27,393.6
15189,575190,2021-11-09,742.2
15189,577055,2021-11-17,599.16
15189,578230,2021-11-23,354.0
15189,579466,2021-11-29,306.0
15189,580104,2021-12-01,441.84000000000003
15189,580890,2021-12-06,348.72
15189,581396,2021-12-08,404.1
15192,538097,2020-12-09,315.0
15192,555263,2021-06-01,422.99
15192,563150,2021-08-12,306.33
15193,570247,2021-10-10,499.32
15194,537409,2020-12-06,406.16
15194,538661,2020-12-13,309.05
15194,539240,2020-12-16,843.78
15194,540413,2021-01-07,331.55
15194,542729,2021-01-31,315.57
15194,545231,2021-03-01,307.62
15194,548974,2021-04-05,335.07
15194,552235,2021-05-06,313.3
15194,554542,2021-05-25,499.08
15194,557744,2021-06-22,406.33
15194,562456,2021-08-05,402.02
15194,566606,2021-09-13,305.37
15194,567936,2021-09-22,713.3199999999999
15194,574962,2021-11-08,1421.67
15194,580972,2021-12-06,706.64
15197,539312,2020-12-16,556.5
15197,548618,2021-04-01,216.75
15197,579273,2021-11-29,306.36
15198,562589,2021-08-07,107.64
15198,566051,2021-09-08,86.0
15199,543243,2021-02-04,353.09999999999997
15199,550449,2021-04-18,304.04999999999995
15199,565679,2021-09-06,310.6
15199,570678,2021-10-11,300.95
15201,549123,2021-04-06,301.48
15201,553888,2021-05-19,300.79
15201,562524,2021-08-05,301.41
15201,562529,2021-08-05,29.58
15201,566592,2021-09-13,303.28000000000003
15203,542870,2021-02-01,211.94
15203,554669,2021-05-25,480.96
15203,561322,2021-07-26,301.98
15203,564562,2021-08-26,333.44
15203,567619,2021-09-21,189.4
15203,576081,2021-11-14,310.08
15204,539415,2020-12-17,316.58
15205,562392,2021-08-04,476.29999999999995
15205,566969,2021-09-15,176.94
15206,546029,2021-03-09,17.700000000000003
15206,560236,2021-07-17,35.400000000000006
15206,565120,2021-09-01,183.6
15206,579445,2021-11-29,183.6
15208,539717,2020-12-21,65.4
15208,558452,2021-06-29,258.12
15208,570183,2021-10-07,172.3
15208,575131,2021-11-08,166.7
15208,581448,2021-12-08,207.6
15210,551462,2021-04-28,331.18
15211,538145,2020-12-09,383.07
15211,570418,2021-10-10,511.34000000000003
15212,549839,2021-04-12,101.8
15213,541139,2021-01-14,313.2
15213,542081,2021-01-25,15.149999999999999
15214,549583,2021-04-11,514.9300000000001
15214,556116,2021-06-09,136.7
15214,568213,2021-09-25,305.12
15214,570014,2021-10-07,104.6
15214,573770,2021-11-01,183.2
15214,576403,2021-11-15,108.43
15214,579464,2021-11-29,179.7
15214,581335,2021-12-08,128.76
15215,565424,2021-09-04,300.04
15215,572353,2021-10-24,381.0
15215,572354,2021-10-24,53.9
15216,566555,2021-09-13,96.6
15218,542006,2021-01-25,581.66
15218,547103,2021-03-21,527.85
15218,552058,2021-05-06,647.75
15218,556721,2021-06-14,690.3399999999999
15218,561105,2021-07-25,414.25
15218,561109,2021-07-25,298.2
15218,563253,2021-08-15,623.7
15218,563254,2021-08-15,81.6
15218,568241,2021-09-26,780.56
15218,571301,2021-10-17,303.3
15218,579350,2021-11-29,807.68
15219,557116,2021-06-16,305.75
15220,545590,2021-03-04,316.11
15220,550179,2021-04-14,195.68
15220,553996,2021-05-20,346.4
15220,557848,2021-06-23,88.62
15220,563448,2021-08-16,337.24
15220,571847,2021-10-19,494.91
15221,537801,2020-12-08,403.25
15222,541988,2021-01-25,585.0
15223,548747,2021-04-04,300.85
15223,551384,2021-04-28,454.90000000000003
15224,538470,2020-12-12,11.6
15224,539264,2020-12-16,310.48
15225,550631,2021-04-19,409.40000000000003
15226,542989,2021-02-02,154.41
15227,542246,2021-01-26,318.23
15227,545152,2021-02-28,306.84
15227,552252,2021-05-08,251.75
15227,574194,2021-11-03,312.58
15227,574196,2021-11-03,30.0
15228,544339,2021-02-18,904.85
15228,557893,2021-06-23,348.59999999999997
15228,562085,2021-08-02,970.58
15228,569514,2021-10-04,1162.68
15230,549933,2021-04-13,370.20000000000005
15230,550150,2021-04-14,59.400000000000006
15232,560979,2021-07-22,310.36
15232,563721,2021-08-18,301.7
15234,545905,2021-03-08,197.0
15235,536594,2020-12-01,79.5
15235,537206,2020-12-05,85.55000000000001
15235,539933,2020-12-23,529.59
15235,540115,2021-01-05,112.65
15235,541800,2021-01-21,169.75
15235,541801,2021-01-21,91.8
15235,543132,2021-02-03,172.3
15235,543133,2021-02-03,71.9
15235,545076,2021-02-28,147.9
15235,549189,2021-04-07,229.3
15235,550173,2021-04-14,186.5
15235,552046,2021-05-06,370.77
15236,543836,2021-02-14,321.05
15237,551160,2021-04-26,938.9200000000001
15237,554042,2021-05-20,154.73
15237,567887,2021-09-22,235.07
15237,581223,2021-12-08,83.6
15238,556100,2021-06-08,300.14
15238,565616,2021-09-05,472.64
15238,575654,2021-11-10,299.21000000000004
15239,567709,2021-09-22,461.79
15239,579455,2021-11-29,318.8
15240,542776,2021-02-01,312.9
15240,549744,2021-04-12,316.2
15240,555195,2021-06-01,416.28000000000003
15240,567124,2021-09-16,337.17
15240,572762,2021-10-26,324.02
15241,545238,2021-03-01,395.33
15241,554835,2021-05-26,201.97
15241,555127,2021-05-31,368.1
15241,556115,2021-06-09,99.96
15241,559329,2021-07-07,205.1
15241,562421,2021-08-04,74.4
15241,568535,2021-09-27,66.66
15241,569405,2021-10-04,344.92
15243,568329,2021-09-26,316.68
15244,549015,2021-04-05,297.94
15244,569662,2021-10-05,333.63
15245,547510,2021-03-23,1251.48
15245,555550,2021-06-05,486.24
15245,561679,2021-07-28,778.12
15246,539089,2020-12-16,186.0
15246,550290,2021-04-15,328.15000000000003
15247,562777,2021-08-09,356.0
15249,547918,2021-03-28,1001.82
15249,550285,2021-04-15,327.2
15249,550714,2021-04-20,478.2
15249,552467,2021-05-09,485.76
15249,554860,2021-05-27,548.39
15249,559256,2021-07-07,819.0
15249,562283,2021-08-04,615.5
15249,563111,2021-08-12,384.6
15249,564224,2021-08-24,330.74
15249,564227,2021-08-24,365.82
15249,566162,2021-09-09,282.31
15249,569629,2021-10-05,641.57
15249,575036,2021-11-08,407.55
15251,553052,2021-05-13,1249.7
15251,556751,2021-06-14,1393.48
15251,559815,2021-07-12,757.6
15251,560604,2021-07-20,464.71999999999997
15251,562447,2021-08-04,492.0
15251,564383,2021-08-25,248.6
15251,573356,2021-10-30,246.85
15251,573357,2021-10-30,178.44
15251,579759,2021-11-30,363.88
15252,556216,2021-06-09,300.55
15252,574253,2021-11-03,440.23
15253,557864,2021-06-23,173.85
15253,566361,2021-09-12,71.7
15253,566364,2021-09-12,395.04999999999995
15253,578309,2021-11-23,256.8
15253,578311,2021-11-23,20.8
15254,562376,2021-08-04,300.36
15255,569481,2021-10-04,890.85
15256,559986,2021-07-14,98.45
15257,545305,2021-03-01,317.15
15258,552192,2021-05-06,315.66
15258,558035,2021-06-24,307.5
15260,536667,2020-12-02,362.5
15260,536670,2020-12-02,58.0
15260,550675,2021-04-20,267.7
15260,554027,2021-05-20,194.4
15260,555628,2021-06-06,387.88
15260,560736,2021-07-20,345.14
15260,564957,2021-08-31,195.15
15261,561518,2021-07-27,254.82
15262,541659,2021-01-20,178.95000000000002
15263,564377,2021-08-25,156.51
15264,569849,2021-10-06,393.74
15265,550438,2021-04-18,712.24
15265,559679,2021-07-11,793.88
15266,540184,2021-01-05,119.3
15267,556302,2021-06-10,1035.76
15267,559237,2021-07-07,372.0
15267,570723,2021-10-12,120.0
15267,573231,2021-10-28,60.0
15267,577088,2021-11-17,129.6
15269,576635,2021-11-16,408.8
15270,543011,2021-02-02,375.40000000000003
15270,543023,2021-02-02,307.3
15270,543688,2021-02-11,330.8
15270,550194,2021-04-15,300.25
15270,563198,2021-08-14,536.54
15270,578345,2021-11-24,264.6
15270,578346,2021-11-24,264.6
15271,538064,2020-12-09,111.75
15271,540265,2021-01-06,253.1
15271,550121,2021-04-14,147.6
15271,551660,2021-05-03,106.66
15271,553895,2021-05-19,116.5
15271,556497,2021-06-12,175.09
15271,558480,2021-06-30,145.75
15271,562105,2021-08-02,174.10999999999999
15271,563354,2021-08-15,141.78
15271,565674,2021-09-06,224.28
15271,571090,2021-10-13,79.5
15271,572475,2021-10-24,364.14
15271,574234,2021-11-03,91.59
15271,575976,2021-11-13,183.14
15271,580301,2021-12-02,192.07999999999998
15272,566760,2021-09-14,298.96
15272,571040,2021-10-13,422.98
15274,577746,2021-11-21,383.99
15274,580721,2021-12-05,332.58000000000004
15275,573992,2021-11-02,615.14
15276,569546,2021-10-04,135.31
15277,572327,2021-10-24,255.89999999999998
15279,539498,2020-12-20,290.51
15280,557518,2021-06-20,113.12
15281,540672,2021-01-10,780.42
15281,545000,2021-02-25,234.15
15281,549206,2021-04-07,104.4
15281,550958,2021-04-21,252.23000000000002
15281,554069,2021-05-22,508.11
15281,554703,2021-05-26,48.1
15281,560237,2021-07-17,49.550000000000004
15281,561221,2021-07-26,214.82
15281,570697,2021-10-12,140.37
15286,572189,2021-10-21,240.55
15287,569104,2021-09-30,340.98
15287,577083,2021-11-17,145.71
15288,538067,2020-12-09,165.65
15288,547075,2021-03-20,986.75
15288,554142,2021-05-23,471.6
15288,559199,2021-07-07,382.36
15288,573133,2021-10-27,300.15999999999997
15289,548801,2021-04-04,375.45
15289,561100,2021-07-25,322.53000000000003
15289,575639,2021-11-10,241.8
15290,539047,2020-12-15,219.6
15290,540998,2021-01-13,289.5
15290,541228,2021-01-14,45.0
15290,544352,2021-02-18,298.73
15290,545855,2021-03-07,246.29999999999998
15290,548170,2021-03-29,280.85
15290,550798,2021-04-20,290.4
15290,554040,2021-05-20,362.19
15290,558873,2021-07-04,457.3
15290,562202,2021-08-03,526.22
15290,564373,2021-08-25,341.1
15290,564714,2021-08-28,35.400000000000006
15290,567639,2021-09-21,1067.28
15290,573266,2021-10-28,1510.3600000000001
15290,575168,2021-11-08,435.28
15290,580116,2021-12-01,1274.69
15290,580606,2021-12-05,60.400000000000006
15290,580607,2021-12-05,202.62
15291,536376,2020-12-01,328.8
15291,539335,2020-12-17,320.1
15291,540986,2021-01-12,408.29
15291,541436,2021-01-18,315.0
15291,545889,2021-03-07,45.0
15291,546310,2021-03-10,330.6
15291,546782,2021-03-17,232.4
15291,548644,2021-04-01,396.0
15291,549046,2021-04-06,303.4
15291,556470,2021-06-12,301.42
15291,557325,2021-06-20,325.26
15291,565668,2021-09-06,378.75
15291,574513,2021-11-04,461.15999999999997
15291,574884,2021-11-07,204.0
15291,576175,2021-11-14,318.12
15292,554114,2021-05-22,180.94
15296,541280,2021-01-17,1199.33
15296,552825,2021-05-11,578.48
15296,556187,2021-06-09,299.78
15296,557152,2021-06-17,13.899999999999999
15296,564057,2021-08-22,508.0
15296,572028,2021-10-20,1073.37
15297,570010,2021-10-07,230.46
15297,575660,2021-11-10,149.8
15297,579507,2021-11-29,261.68
15298,537819,2020-12-08,397.6
15298,540249,2021-01-05,305.74
15298,541521,2021-01-19,169.74
15298,547361,2021-03-22,365.36
15298,555565,2021-06-05,538.76
15298,560734,2021-07-20,990.0
15298,565920,2021-09-08,591.02
15298,573326,2021-10-30,463.82
15298,573327,2021-10-30,12.48
15298,577031,2021-11-17,301.64
15298,579279,2021-11-29,351.52
15298,581194,2021-12-07,312.22
15299,536809,2020-12-02,1003.2
15299,536810,2020-12-02,303.96
15299,536811,2020-12-02,527.85
15299,547154,2021-03-21,600.0
15299,558381,2021-06-28,600.0
15299,569339,2021-10-03,830.0
15299,569340,2021-10-03,642.0
15300,569919,2021-10-06,496.44
15301,537346,2020-12-06,673.37
15301,546827,2021-03-17,622.5
15301,551136,2021-04-26,501.22
15301,553585,2021-05-18,306.90999999999997
15301,555577,2021-06-05,557.85
15301,555578,2021-06-05,114.06
15301,557464,2021-06-20,37.2
15301,560207,2021-07-15,410.84999999999997
15301,563617,2021-08-18,523.84
15301,568577,2021-09-28,273.1
15301,568578,2021-09-28,445.69
15301,571940,2021-10-20,603.76
15303,544661,2021-02-22,574.02
15304,537313,2020-12-06,123.15
15304,545467,2021-03-03,105.45
15304,547698,2021-03-24,51.0
15304,550345,2021-04-18,51.0
15304,551888,2021-05-05,51.0
15304,558259,2021-06-28,110.30000000000001
15304,566770,2021-09-15,90.6
15304,570270,2021-10-10,111.9
15306,560051,2021-07-14,344.62
15306,566021,2021-09-08,312.45
15306,569833,2021-10-06,517.28
15307,565488,2021-09-05,205.3
15308,546243,2021-03-10,310.47
15311,536381,2020-12-01,449.98
15311,537195,2020-12-05,650.64
15311,537808,2020-12-08,251.09
15311,538076,2020-12-09,272.36
15311,538651,2020-12-13,280.94
15311,538857,2020-12-14,152.4
15311,539247,2020-12-16,228.5
15311,539641,2020-12-20,134.14
15311,539982,2020-12-23,256.61
15311,540157,2021-01-05,1145.33
15311,540475,2021-01-07,141.48000000000002
15311,540680,2021-01-10,434.03999999999996
15311,540957,2021-01-12,342.46
15311,541216,2021-01-14,416.54
15311,541293,2021-01-17,394.57
15311,541575,2021-01-19,577.02
15311,541798,2021-01-21,387.87
15311,542003,2021-01-25,1368.38
15311,542409,2021-01-27,305.25
15311,542890,2021-02-01,1003.23
15311,543124,2021-02-03,610.16
15311,543463,2021-02-08,694.27
15311,543740,2021-02-11,350.82
15311,544062,2021-02-15,784.74
15311,544398,2021-02-18,518.2
15311,544777,2021-02-23,726.83
15311,545288,2021-03-01,1390.06
15311,545653,2021-03-04,935.54
15311,545991,2021-03-08,896.7099999999999
15311,546384,2021-03-11,826.0699999999999
15311,548856,2021-04-04,25.09
15311,548863,2021-04-04,1713.74
15311,549104,2021-04-06,703.5400000000001
15311,549542,2021-04-10,862.8199999999999
15311,550493,2021-04-18,1026.6100000000001
15311,551440,2021-04-28,173.43
15311,551839,2021-05-04,453.02
15311,553691,2021-05-18,870.92
15311,554268,2021-05-23,638.24
15311,554644,2021-05-25,714.77
15311,554939,2021-05-27,373.03999999999996
15311,555344,2021-06-02,1541.98
15311,556572,2021-06-13,149.2
15311,557225,2021-06-17,411.48
15311,557628,2021-06-21,1966.66
15311,558447,2021-06-29,856.32
15311,559141,2021-07-06,683.91
15311,559459,2021-07-08,454.28
15311,559905,2021-07-13,152.81
15311,560203,2021-07-15,472.81
15311,560552,2021-07-19,750.93
15311,560853,2021-07-21,460.7
15311,561295,2021-07-26,1648.73
15311,561677,2021-07-28,112.56
15311,562096,2021-08-02,189.94
15311,562619,2021-08-08,159.92
15311,562912,2021-08-10,205.32
15311,563262,2021-08-15,626.0600000000001
15311,563638,2021-08-18,1964.85
15311,563850,2021-08-19,138.68
15311,565309,2021-09-02,300.2
15311,565776,2021-09-06,724.01
15311,566558,2021-09-13,679.69
15311,567099,2021-09-16,257.3
15311,567626,2021-09-21,597.45
15311,567980,2021-09-23,157.14
15311,568505,2021-09-27,626.52
15311,569330,2021-10-03,607.33
15311,570096,2021-10-07,291.26
15311,570797,2021-10-12,1229.42
15311,571292,2021-10-16,273.99
15311,571628,2021-10-18,131.4
15311,572217,2021-10-21,97.25
15311,572885,2021-10-26,423.81
15311,573275,2021-10-28,284.09000000000003
15311,573865,2021-11-01,358.59000000000003
15311,574514,2021-11-04,627.0
15311,575321,2021-11-09,275.40999999999997
15311,576564,2021-11-15,273.52
15311,577321,2021-11-18,266.91
15311,578018,2021-11-22,714.09
15311,578523,2021-11-24,150.76
15311,578819,2021-11-25,790.06
15311,579432,2021-11-29,282.18
15311,580284,2021-12-02,252.10999999999999
15311,580904,2021-12-06,429.36
15311,581571,2021-12-09,494.6
15312,539580,2020-12-20,289.74
15312,552311,2021-05-08,318.15999999999997
15312,564737,2021-08-28,186.9
15312,568171,2021-09-25,130.05
15313,563934,2021-08-21,52.0
15314,554498,2021-05-24,327.97
15315,563361,2021-08-15,233.54
15315,569832,2021-10-06,336.96
15316,541276,2021-01-17,165.0
15318,580819,2021-12-06,312.62
15319,545303,2021-03-01,204.5
15320,572872,2021-10-26,267.13
15321,544484,2021-02-21,1159.47
15321,569020,2021-09-30,1238.54
15321,569021,2021-09-30,350.3
15322,566771,2021-09-15,679.68
15325,564719,2021-08-28,162.29
15326,540604,2021-01-10,311.71
15327,571638,2021-10-18,208.75
15329,557560,2021-06-21,309.1
15329,561650,2021-07-28,444.90000000000003
15329,573632,2021-10-31,295.7
15330,570356,2021-10-10,320.4
15330,574942,2021-11-07,394.56
15333,553192,2021-05-15,1028.56
15334,557296,2021-06-19,114.5
15334,558459,2021-06-29,109.64
15334,559107,2021-07-06,127.53
15335,571429,2021-10-17,173.97
15339,542100,2021-01-25,257.9
15339,569486,2021-10-04,316.17
15342,562043,2021-08-02,406.09
15343,566583,2021-09-13,364.5
15344,568333,2021-09-26,308.69
15344,574937,2021-11-07,151.95
15344,581500,2021-12-09,103.3
15345,572613,2021-10-25,393.54
15346,540779,2021-01-11,252.42000000000002
15347,537846,2020-12-08,201.60000000000002
15348,568672,2021-09-28,158.04
15349,555573,2021-06-05,366.11
15349,558900,2021-07-04,107.7
15350,536534,2020-12-01,115.65
15351,537057,2020-12-05,274.67
15351,567675,2021-09-21,601.57
15351,569690,2021-10-05,141.35
15351,570673,2021-10-11,103.4
15351,571268,2021-10-16,269.96000000000004
15351,574743,2021-11-06,253.01999999999998
15351,578935,2021-11-27,316.14
15353,537538,2020-12-07,311.65
15353,548313,2021-03-30,465.37
15355,571506,2021-10-17,126.25
15355,575633,2021-11-10,150.8
15356,537395,2020-12-06,150.22
15356,538744,2020-12-14,215.32
15356,544153,2021-02-16,254.19
15356,548670,2021-04-01,212.13
15356,551966,2021-05-05,369.95
15356,557233,2021-06-17,405.76
15356,559307,2021-07-07,370.15
15356,564643,2021-08-26,301.92
15356,568895,2021-09-29,336.82
15356,575074,2021-11-08,150.04
15358,537888,2020-12-09,524.35
15358,537890,2020-12-09,100.19999999999999
15358,540187,2021-01-05,653.86
15358,542268,2021-01-27,490.88
15358,543981,2021-02-15,367.76
15358,543982,2021-02-15,281.8
15358,545661,2021-03-04,829.85
15358,545662,2021-03-04,208.2
15358,549847,2021-04-12,362.26
15358,553211,2021-05-16,439.75
15358,553212,2021-05-16,104.15999999999998
15358,556682,2021-06-14,201.83999999999997
15358,556683,2021-06-14,212.04000000000002
15358,561223,2021-07-26,152.66
15358,563016,2021-08-11,710.2
15358,566314,2021-09-12,405.86
15358,568228,2021-09-26,524.61
15358,568229,2021-09-26,164.58
15358,572213,2021-10-21,402.58
15358,574521,2021-11-04,379.7
15358,580541,2021-12-05,778.04
15358,580542,2021-12-05,52.019999999999996
15360,573418,2021-10-31,427.93
15361,538527,2020-12-13,418.92
15363,536698,2020-12-02,326.0
15364,548332,2021-03-30,331.80000000000007
15364,565465,2021-09-05,581.39
15365,542530,2021-01-28,208.61
15365,565451,2021-09-04,752.6700000000001
15365,567204,2021-09-19,765.15
15365,567205,2021-09-19,218.72
15365,576084,2021-11-14,15.0
15365,576085,2021-11-14,218.72
15365,576086,2021-11-14,135.45
15366,539285,2020-12-16,105.54
15366,568202,2021-09-25,496.97
15367,546116,2021-03-09,764.58
15367,549424,2021-04-08,651.6
15367,571056,2021-10-13,434.40999999999997
15367,571057,2021-10-13,27.0
15368,577334,2021-11-18,446.94000000000005
15370,540782,2021-01-11,184.2
15370,544070,2021-02-15,570.02
15370,553925,2021-05-20,373.72
15370,560920,2021-07-21,385.52
15370,568907,2021-09-29,525.79
15370,570510,2021-10-11,33.0
15370,573325,2021-10-30,313.79999999999995
15373,536985,2020-12-03,334.3
15373,538907,2020-12-15,202.79999999999998
15373,542220,2021-01-26,211.35
15373,544749,2021-02-23,151.55
15373,548260,2021-03-30,176.21
15373,553140,2021-05-13,115.54
15373,557301,2021-06-19,328.55
15373,563365,2021-08-16,17.0
15373,563366,2021-08-16,149.60000000000002
15373,576659,2021-11-16,21.0
15373,577610,2021-11-21,362.48
15373,580098,2021-12-01,345.53000000000003
15374,562136,2021-08-03,168.0
15376,551531,2021-05-01,654.17
15376,563230,2021-08-14,334.85
15376,573392,2021-10-30,244.34
15379,539225,2020-12-16,1491.46
15379,540349,2021-01-06,660.15
15379,541676,2021-01-20,530.48
15379,546115,2021-03-09,371.84000000000003
15379,553188,2021-05-15,209.18
15379,555703,2021-06-06,309.38
15379,557877,2021-06-23,130.8
15380,538101,2020-12-09,230.10000000000002
15380,560888,2021-07-21,352.46000000000004
15380,566750,2021-09-14,422.00000000000006
15380,572338,2021-10-24,300.40000000000003
15380,580029,2021-12-01,385.30000000000007
15381,546757,2021-03-16,282.29999999999995
15381,552565,2021-05-10,314.55
15382,544278,2021-02-17,1019.42
15382,553134,2021-05-13,568.6
15382,556017,2021-06-08,512.7
15382,556018,2021-06-08,26.400000000000002
15382,578702,2021-11-25,1245.81
15384,538968,2020-12-15,303.57
15384,557852,2021-06-23,338.84
15385,573395,2021-10-30,316.88
15386,555649,2021-06-06,394.14
15389,557509,2021-06-20,500.0
15392,538879,2020-12-14,338.98
15392,566315,2021-09-12,326.48
15392,575323,2021-11-09,565.66
15392,580596,2021-12-05,304.40999999999997
15393,545573,2021-03-03,124.10000000000001
15393,578319,2021-11-23,107.76
15394,539217,2020-12-16,587.66
15394,553869,2021-05-19,848.78
15394,567892,2021-09-22,417.7
15394,579572,2021-11-30,329.4
15395,541483,2021-01-18,107.45
15396,563754,2021-08-19,288.18
15397,544693,2021-02-23,94.0
15398,567880,2021-09-22,634.85
15398,578317,2021-11-23,710.6800000000001
15399,567678,2021-09-21,305.17
15399,577074,2021-11-17,243.96
15399,581383,2021-12-08,266.64
15400,545680,2021-03-06,346.1
15400,556053,2021-06-08,112.7
15400,562259,2021-08-03,85.2
15400,563618,2021-08-18,67.2
15400,566045,2021-09-08,105.0
15402,554937,2021-05-27,440.99
15402,559988,2021-07-14,185.78
15405,555496,2021-06-03,349.1
15406,543777,2021-02-11,243.04
15406,575077,2021-11-08,258.42
15407,543351,2021-02-07,165.0
15407,551533,2021-05-01,164.86
15407,556181,2021-06-09,410.87
15407,574660,2021-11-06,315.71
15408,547079,2021-03-20,267.18
15410,547416,2021-03-23,382.6
15410,550333,2021-04-17,258.85
15410,550333,2021-04-17,197.35000000000002
15410,553681,2021-05-18,152.17
15410,554028,2021-05-20,809.9200000000001
15410,557409,2021-06-20,561.0400000000001
15410,562033,2021-08-02,340.74
15410,565223,2021-09-01,386.74
15410,567140,2021-09-16,361.43
15411,556419,2021-06-10,156.4
15411,562575,2021-08-07,225.81
15411,569134,2021-09-30,609.05
15411,576059,2021-11-13,367.62
15412,557634,2021-06-21,190.53
15414,549694,2021-04-11,36.2
15414,574072,2021-11-02,385.3
15414,579535,2021-11-30,353.40000000000003
15415,542611,2021-01-30,572.8100000000001
15416,545340,2021-03-02,1375.24
15416,550016,2021-04-14,899.19
15416,559356,2021-07-07,869.9
15416,569728,2021-10-06,839.99
15417,566930,2021-09-15,508.8
15419,576380,2021-11-15,135.86
15421,543021,2021-02-02,295.06
15421,552291,2021-05-08,406.1
15421,552292,2021-05-08,38.2
15421,570699,2021-10-12,211.0
15422,541679,2021-01-20,55.5
15422,541690,2021-01-20,42.2
15423,573895,2021-11-01,43.5
15424,548323,2021-03-30,193.5
15424,548326,2021-03-30,189.84
15426,537196,2020-12-05,411.42
15426,547880,2021-03-27,251.56
15426,574701,2021-11-06,293.86
15426,574703,2021-11-06,44.39
15426,577557,2021-11-20,446.15999999999997
15427,572302,2021-10-23,371.03
15427,574710,2021-11-06,506.51
15427,574714,2021-11-06,605.6
15428,578663,2021-11-24,93.78
15429,568180,2021-09-25,243.06
15429,575960,2021-11-13,154.29
15432,576874,2021-11-16,171.19
15433,546856,2021-03-17,372.64
15433,552551,2021-05-10,160.66
15434,554289,2021-05-23,306.96
15434,564363,2021-08-24,247.5
15434,564364,2021-08-24,32.82
15434,574945,2021-11-08,303.3
15434,580065,2021-12-01,150.9
15435,577094,2021-11-17,149.29
15436,550651,2021-04-19,489.05
15436,572318,2021-10-23,370.27
15436,578998,2021-11-27,263.21
15437,547367,2021-03-22,200.16
15438,561891,2021-07-31,156.57999999999998
15440,553179,2021-05-15,125.8
15440,561334,2021-07-26,111.86
15440,571271,2021-10-16,146.02
15442,548981,2021-04-05,594.0
15443,541847,2021-01-23,437.71
15443,564042,2021-08-22,247.09
15443,568491,2021-09-27,369.54
15443,572662,2021-10-25,622.6899999999999
15443,576932,2021-11-17,492.51
15443,578928,2021-11-27,687.86
15443,581237,2021-12-08,379.51
15444,573413,2021-10-30,342.9
15444,579885,2021-11-30,1075.36
15445,547080,2021-03-20,113.5
15447,541011,2021-01-13,155.17
15448,542634,2021-01-31,494.64
15449,547420,2021-03-23,345.92
15449,555921,2021-06-07,301.78
15449,576055,2021-11-13,326.82
15450,575487,2021-11-09,429.84
15452,547083,2021-03-20,247.25
15452,568916,2021-09-29,166.07999999999998
15452,575595,2021-11-10,125.4
15453,555537,2021-06-05,197.09
15453,557960,2021-06-23,147.94
15453,561884,2021-07-31,139.98
15453,566055,2021-09-08,227.79
15453,571229,2021-10-14,189.85999999999999
15453,574477,2021-11-04,350.43
15453,581246,2021-12-08,135.28
15454,538513,2020-12-12,179.1
15456,539041,2020-12-15,243.22
15456,545310,2021-03-01,17.67
15456,545312,2021-03-01,186.33
15457,547382,2021-03-22,237.07
15458,576224,2021-11-14,161.64
15460,539647,2020-12-20,216.76
15462,555571,2021-06-05,105.0
15462,560523,2021-07-19,64.8
15462,565754,2021-09-06,64.8
15463,575618,2021-11-10,126.14
15464,540247,2021-01-05,1048.85
15465,537038,2020-12-05,535.75
15465,538996,2020-12-15,332.1
15465,540500,2021-01-09,390.29999999999995
15465,541836,2021-01-23,394.04999999999995
15465,543797,2021-02-13,278.65
